Performance Recorder: CBC_RTA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      130.47       101.19       20.561       1.385e+05    2.2154           3.835e+05   6.1354          2.051e+06   32.811      9.290e+05   14.864      0.26197       
1      130.47       101.13       17.478       1.043e+05    1.6683           3.064e+05   4.9025          1.589e+06   25.425      7.374e+05   11.798      0.26197       
2      130.47       101.14       19.527       1.350e+05    2.1607           3.436e+05   5.4978          2.053e+06   32.852      9.432e+05   15.092      0.26197       
3      130.47       101.14       15.809       5.345e+04    0.85515          3.147e+05   5.0358          1.328e+06   21.244      6.457e+05   10.331      0.26197       
4      130.47       101.18       13.636       4.097e+04    0.65555          2.353e+05   3.7652          1.131e+06   18.096      5.571e+05   8.9135      0.26197       
5      130.47       101.14       20.475       1.178e+05    1.8852           3.030e+05   4.8483          1.909e+06   30.538      8.918e+05   14.269      0.26197       
6      130.47       101.15       19.857       1.289e+05    2.0625           3.853e+05   6.165           1.944e+06   31.097      8.869e+05   14.19       0.26197       
7      130.47       101.16       11.387       2.345e+04    0.37526          1.267e+05   2.0267          8.898e+05   14.237      4.316e+05   6.9055      0.26197       
8      130.47       101.19       20.392       1.209e+05    1.9339           4.142e+05   6.627           1.911e+06   30.583      8.743e+05   13.988      0.26197       
9      130.47       101.16       15.875       5.771e+04    0.92339          3.209e+05   5.1344          1.374e+06   21.984      6.693e+05   10.708      0.26197       
10     130.47       101.14       15.059       5.379e+04    0.8607           2.789e+05   4.4617          1.288e+06   20.605      6.090e+05   9.7445      0.26197       
11     130.47       101.15       20.996       1.281e+05    2.0502           4.065e+05   6.5042          2.004e+06   32.06       9.334e+05   14.934      0.26197       
12     130.47       101.21       17.343       1.049e+05    1.6782           3.386e+05   5.418           1.743e+06   27.888      8.141e+05   13.025      0.26197       
13     130.47       101.15       20.369       1.225e+05    1.9599           3.612e+05   5.7799          1.958e+06   31.325      9.156e+05   14.65       0.26197       
14     130.47       101.18       20.612       1.106e+05    1.7691           3.716e+05   5.9463          1.843e+06   29.486      8.586e+05   13.737      0.26197       
15     130.47       101.17       18.537       1.186e+05    1.8978           3.995e+05   6.3927          1.863e+06   29.803      8.641e+05   13.825      0.26197       
16     130.48       101.14       21.735       1.298e+05    2.0775           3.851e+05   6.1613          2.015e+06   32.243      9.377e+05   15.003      0.26197       
17     130.48       101.13       18.933       9.222e+04    1.4755           4.400e+05   7.0407          1.697e+06   27.145      8.073e+05   12.917      0.26197       
18     130.48       101.15       19.788       1.310e+05    2.096            2.921e+05   4.673           1.980e+06   31.686      9.123e+05   14.596      0.26197       
19     130.48       101.17       15.341       7.719e+04    1.235            3.431e+05   5.4897          1.550e+06   24.8        7.314e+05   11.702      0.26197       
20     130.48       101.15       13.651       6.920e+04    1.1072           3.312e+05   5.2987          1.312e+06   20.992      6.235e+05   9.9766      0.26197       
21     130.48       101.14       20.361       1.132e+05    1.8116           4.373e+05   6.9973          1.871e+06   29.936      8.682e+05   13.891      0.26197       
22     130.48       101.15       20.648       1.224e+05    1.9581           3.718e+05   5.9484          1.926e+06   30.822      8.932e+05   14.291      0.26197       
23     130.47       101.17       17.454       1.083e+05    1.7325           3.974e+05   6.3591          1.701e+06   27.212      7.832e+05   12.532      0.26197       
24     130.48       101.22       15.427       7.911e+04    1.2658           3.027e+05   4.8436          1.591e+06   25.455      7.722e+05   12.355      0.26197       
25     130.48       101.14       17.14        8.267e+04    1.3227           3.621e+05   5.7941          1.631e+06   26.091      7.821e+05   12.513      0.26197       
26     130.48       101.19       17.733       8.583e+04    1.3733           3.687e+05   5.8988          1.669e+06   26.701      7.796e+05   12.474      0.26197       
27     130.48       101.18       15.489       6.001e+04    0.96011          2.740e+05   4.3835          1.408e+06   22.521      6.791e+05   10.866      0.26197       
28     130.47       101.14       16.358       7.977e+04    1.2763           3.642e+05   5.8267          1.613e+06   25.812      7.614e+05   12.183      0.26197       
29     130.46       101.16       16.445       6.153e+04    0.98442          2.735e+05   4.3753          1.423e+06   22.764      6.882e+05   11.012      0.26197       
30     130.47       101.18       17.83        7.642e+04    1.2228           3.202e+05   5.1238          1.524e+06   24.377      7.384e+05   11.814      0.26197       
31     130.46       101.15       17.772       7.836e+04    1.2538           2.932e+05   4.6914          1.592e+06   25.477      7.764e+05   12.422      0.26197       
32     130.47       101.15       17.503       8.042e+04    1.2867           2.993e+05   4.7882          1.564e+06   25.023      7.571e+05   12.114      0.26197       
33     130.47       101.15       17.062       8.264e+04    1.3222           3.544e+05   5.6709          1.628e+06   26.056      7.848e+05   12.556      0.26197       
34     130.47       101.15       18.162       7.491e+04    1.1985           3.052e+05   4.8828          1.533e+06   24.53       7.318e+05   11.709      0.26197       
35     130.47       101.16       13.62        6.210e+04    0.99366          2.136e+05   3.4183          1.177e+06   18.831      5.497e+05   8.7949      0.26197       
36     130.47       101.14       14.771       6.467e+04    1.0348           2.675e+05   4.28            1.458e+06   23.322      7.056e+05   11.289      0.26197       
37     130.47       101.14       15.14        7.964e+04    1.2743           3.746e+05   5.9942          1.619e+06   25.898      7.703e+05   12.325      0.26197       
38     130.47       101.13       18.339       8.799e+04    1.4079           4.376e+05   7.0022          1.683e+06   26.932      8.055e+05   12.888      0.26197       
39     130.47       101.16       15.681       5.961e+04    0.9537           3.031e+05   4.8504          1.373e+06   21.968      6.592e+05   10.547      0.26197       
40     130.47       101.16       19.072       9.096e+04    1.4553           3.575e+05   5.7202          1.681e+06   26.903      7.978e+05   12.764      0.26197       
41     130.47       101.17       16.686       5.905e+04    0.94483          3.220e+05   5.1526          1.370e+06   21.926      6.655e+05   10.648      0.26197       
42     130.47       101.15       14.561       5.530e+04    0.88483          3.083e+05   4.9322          1.288e+06   20.601      6.266e+05   10.025      0.26197       
43     130.47       101.17       17.806       8.208e+04    1.3132           3.161e+05   5.0583          1.627e+06   26.025      7.725e+05   12.36       0.26197       
44     130.48       101.16       15.218       6.528e+04    1.0444           2.671e+05   4.2735          1.266e+06   20.256      6.019e+05   9.6306      0.26197       
