Performance Recorder: RTA_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      890.98        245.28        48.826       4.3023       8.094e+04    7.729e+06    4.985e+05    1.4837        
1      835.75        276.95        72.264       5.9335       7.980e+04    7.370e+05    6.062e+05    1.4837        
2      779.6         338.79        66.654       6.624        8.071e+04    2.394e+05    6.970e+05    1.4837        
3      826.16        288.8         79.253       7.0126       7.994e+04    1.267e+04    7.457e+05    1.4837        
4      749.35        369.6         77.427       6.5671       8.107e+04    0.000e+00    7.524e+05    1.4837        
5      811.18        299.65        87.241       6.9334       8.105e+04    0.000e+00    7.922e+05    1.4837        
6      899.79        231.49        83.289       7.1124       7.950e+04    0.000e+00    8.344e+05    1.4837        
7      1111          259.36        93.329       4.7322       7.965e+04    0.000e+00    9.351e+05    1.4837        
8      886.94        253.22        48.046       4.3057       8.059e+04    7.370e+05    4.954e+05    1.4837        
9      839.15        283.04        65.865       5.6254       8.017e+04    8.195e+06    6.088e+05    1.4837        
10     775.49        347.19        65.438       7.5627       8.057e+04    1.172e+06    6.957e+05    1.4837        
11     817.89        296.17        80.139       6.8163       7.993e+04    2.904e+05    7.442e+05    1.4837        
12     742.66        378.73        74.867       6.6723       8.104e+04    1.784e+05    7.517e+05    1.4837        
13     807.57        305.2         84.923       6.5949       8.105e+04    0.000e+00    7.871e+05    1.4837        
14     899.95        229.28        85.259       6.3038       7.984e+04    0.000e+00    8.383e+05    1.4837        
15     1111.9        257.01        89.583       4.9769       8.044e+04    0.000e+00    9.309e+05    1.4837        
16     891.83        251.26        49.495       4.2175       8.002e+04    2.394e+05    4.918e+05    1.4837        
17     834.75        290.89        66.493       6.3701       8.064e+04    1.172e+06    6.102e+05    1.4837        
18     777.6         345.74        68.544       7.2353       7.992e+04    9.000e+06    6.897e+05    1.4837        
19     754.52        359.05        80.662       6.8593       8.035e+04    7.881e+05    7.504e+05    1.4837        
20     670.43        448.97        76.933       6.833        8.037e+04    3.255e+05    7.454e+05    1.4837        
21     795.56        317.73        84.803       7.0851       7.914e+04    1.514e+05    7.625e+05    1.4837        
22     837.63        292.53        84.74        6.1183       7.993e+04    0.000e+00    8.383e+05    1.4837        
23     1057.8        321.3         92.278       5.2438       7.968e+04    0.000e+00    9.422e+05    1.4837        
24     885.92        253.66        47.902       3.7651       8.077e+04    1.267e+04    4.949e+05    1.4837        
25     825.99        295.22        66.154       5.8561       8.033e+04    2.904e+05    6.085e+05    1.4837        
26     769.71        349.63        67.998       6.2734       7.975e+04    7.881e+05    6.877e+05    1.4837        
27     747.15        365.93        81.246       6.6804       8.058e+04    1.022e+07    7.504e+05    1.4837        
28     663.35        455.95        76.921       6.8228       8.040e+04    9.709e+05    7.485e+05    1.4837        
29     789.15        323.33        85.707       7.1503       8.141e+04    2.779e+05    7.949e+05    1.4837        
30     834.78        298.05        82.146       6.5377       8.089e+04    1.583e+05    8.489e+05    1.4837        
31     1052.4        326.78        92.586       5.0391       8.164e+04    1.413e+04    9.567e+05    1.4837        
32     859.09        229.31        47.823       4.1934       8.120e+04    0.000e+00    5.005e+05    1.4837        
33     811.25        258.88        65.93        5.6442       8.092e+04    1.784e+05    6.188e+05    1.4837        
34     829.57        240.54        66.066       6.6788       8.160e+04    3.255e+05    7.041e+05    1.4837        
35     760.88        353.3         80.33        6.5564       8.098e+04    9.709e+05    7.610e+05    1.4837        
36     723.66        399.35        72.655       5.9121       8.059e+04    1.018e+07    7.516e+05    1.4837        
37     707.29        404.73        85.261       6.3685       8.141e+04    4.917e+05    7.925e+05    1.4837        
38     729.59        400.61        83.804       6.3272       8.132e+04    2.156e+05    8.513e+05    1.4837        
39     887.5         492.08        89.348       4.8762       8.167e+04    1.211e+05    9.606e+05    1.4837        
40     858.54        229.92        47.281       3.9251       8.071e+04    0.000e+00    4.991e+05    1.4837        
41     812.6         258.8         64.157       5.8334       8.070e+04    0.000e+00    6.112e+05    1.4837        
42     829.08        238.48        68.068       6.4753       8.058e+04    1.514e+05    6.956e+05    1.4837        
43     758.68        355.36        80.457       6.4869       8.107e+04    2.779e+05    7.622e+05    1.4837        
44     718.04        401.25        76.552       6.0346       8.040e+04    4.917e+05    7.475e+05    1.4837        
45     709.95        407.01        80.927       6.3078       7.980e+04    1.119e+07    7.753e+05    1.4837        
46     729.1         401.7         82.832       6.2854       8.049e+04    9.117e+05    8.441e+05    1.4837        
47     886.15        493.18        85.082       4.8082       8.058e+04    1.918e+05    9.415e+05    1.4837        
48     956.9         123.38        49.233       4.3503       7.956e+04    0.000e+00    4.905e+05    1.4837        
49     903.44        158.85        67.073       6.0239       8.031e+04    0.000e+00    6.117e+05    1.4837        
50     767.04        294.26        68.147       6.6296       8.007e+04    0.000e+00    6.891e+05    1.4837        
51     741.68        373.38        79.497       6.3279       8.062e+04    1.583e+05    7.515e+05    1.4837        
52     779.02        342.54        74.066       5.9717       8.090e+04    2.156e+05    7.521e+05    1.4837        
53     750.81        362.29        84.301       6.2884       7.998e+04    9.117e+05    7.796e+05    1.4837        
54     721.23        412.1         80.52        6.2615       8.125e+04    1.189e+07    8.527e+05    1.4837        
55     870.87        434.82        88.748       4.717        8.054e+04    9.421e+05    9.370e+05    1.4837        
56     962.37        122.84        47.096       4.1212       8.056e+04    0.000e+00    4.945e+05    1.4837        
57     908.15        158.18        65.811       5.8921       8.150e+04    0.000e+00    6.219e+05    1.4837        
58     769.08        291.29        71.856       6.9979       8.116e+04    0.000e+00    6.994e+05    1.4837        
59     747.03        368.04        79.473       6.3704       8.090e+04    1.413e+04    7.524e+05    1.4837        
60     781.35        337.06        77.246       5.9538       7.961e+04    1.211e+05    7.428e+05    1.4837        
61     757.82        355.09        84.428       6.2933       8.051e+04    1.918e+05    7.808e+05    1.4837        
62     723.68        407.44        82.875       6.4938       8.113e+04    9.421e+05    8.509e+05    1.4837        
63     875.95        430.09        94.727       4.8693       8.016e+04    1.442e+07    9.442e+05    1.4837        
