Performance Recorder: AA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
48     155          466.5        123.71       1.634e+06    26.137           6.445e+06   103.12          1.634e+06   26.137      1.508e+07   241.23      0.88732       
49     155.01       466.51       150.63       1.636e+06    26.183           6.667e+06   106.66          1.636e+06   26.183      1.533e+07   245.31      0.88732       
50     155          466.5        152.15       1.351e+06    21.613           7.012e+06   112.2           1.351e+06   21.613      1.495e+07   239.24      0.88732       
51     155          466.53       140.02       1.564e+06    25.018           6.721e+06   107.53          1.564e+06   25.018      1.527e+07   244.34      0.88732       
52     155          466.48       127.48       1.156e+06    18.492           5.352e+06   85.635          1.156e+06   18.492      1.462e+07   233.85      0.88732       
53     155          466.49       135.13       1.636e+06    26.168           7.886e+06   126.18          1.636e+06   26.168      1.546e+07   247.35      0.88732       
54     155          466.53       126.57       1.362e+06    21.79            6.647e+06   106.35          1.362e+06   21.79       1.490e+07   238.32      0.88732       
55     155          466.5        133.15       1.133e+06    18.127           6.543e+06   104.69          1.133e+06   18.127      1.307e+07   209.07      0.88732       
56     155          466.5        124.85       1.298e+06    20.771           6.382e+06   102.11          1.298e+06   20.771      1.282e+07   205.1       0.88732       
57     155.01       466.51       138.18       1.561e+06    24.977           5.386e+06   86.175          1.561e+06   24.977      1.480e+07   236.84      0.88732       
58     155          466.52       138.48       1.309e+06    20.948           5.562e+06   88.992          1.309e+06   20.948      1.483e+07   237.33      0.88732       
59     155          466.54       135.31       1.479e+06    23.656           6.155e+06   98.481          1.479e+06   23.656      1.501e+07   240.21      0.88732       
60     154.99       466.51       127.09       1.213e+06    19.403           6.305e+06   100.88          1.213e+06   19.403      1.448e+07   231.74      0.88732       
61     154.99       466.57       126.15       1.147e+06    18.349           6.069e+06   97.1            1.147e+06   18.349      1.464e+07   234.22      0.88732       
62     155          466.52       131.12       1.351e+06    21.622           7.231e+06   115.7           1.351e+06   21.622      1.525e+07   244.02      0.88732       
63     155          466.53       140.16       1.193e+06    19.086           5.782e+06   92.513          1.193e+06   19.086      1.490e+07   238.39      0.88732       
