Performance Recorder: RTAR_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      154.17       3737         8.2108       7.364e+05    11.783           2.172e+07   347.53          7.939e+04   1.2703      1.864e+05   2.9819      3.9012        
1      154.17       3736.9       8.74         7.344e+05    11.75            2.234e+07   357.5           8.239e+04   1.3183      1.931e+05   3.0895      3.9012        
2      154.17       3736.9       7.6995       7.350e+05    11.76            2.198e+07   351.63          8.073e+04   1.2917      1.889e+05   3.0218      3.9012        
3      154.17       3736.9       7.9527       7.364e+05    11.782           2.160e+07   345.62          7.873e+04   1.2597      1.826e+05   2.9212      3.9012        
4      154.17       3736.9       8.2877       7.338e+05    11.741           2.193e+07   350.89          8.041e+04   1.2866      1.880e+05   3.0079      3.9012        
5      154.17       3736.9       7.9898       7.341e+05    11.745           2.228e+07   356.52          8.211e+04   1.3138      1.928e+05   3.0848      3.9012        
6      154.17       3736.9       7.8193       7.342e+05    11.746           2.177e+07   348.29          7.943e+04   1.2709      1.840e+05   2.9443      3.9012        
7      154.17       3736.9       7.7642       7.344e+05    11.75            2.206e+07   352.91          8.115e+04   1.2984      1.911e+05   3.0581      3.9012        
8      154.17       3737.1       8.1086       7.355e+05    11.768           2.192e+07   350.75          8.005e+04   1.2808      1.880e+05   3.0087      3.9012        
9      154.17       3736.9       7.5          7.346e+05    11.754           2.178e+07   348.52          7.971e+04   1.2753      1.859e+05   2.9745      3.9012        
10     154.17       3737         8.6522       7.349e+05    11.758           2.233e+07   357.25          8.250e+04   1.32        1.953e+05   3.1252      3.9012        
11     154.17       3736.9       7.4002       7.334e+05    11.735           2.179e+07   348.61          7.934e+04   1.2694      1.847e+05   2.955       3.9012        
12     154.17       3736.9       8.076        7.343e+05    11.748           2.200e+07   351.92          8.079e+04   1.2927      1.897e+05   3.035       3.9012        
13     154.17       3736.9       7.8401       7.350e+05    11.76            2.200e+07   351.92          8.070e+04   1.2912      1.892e+05   3.0266      3.9012        
14     154.17       3736.9       7.6748       7.347e+05    11.755           2.206e+07   353.02          8.099e+04   1.2958      1.887e+05   3.0194      3.9012        
15     154.17       3736.9       7.7629       7.341e+05    11.745           2.212e+07   353.91          8.150e+04   1.3041      1.920e+05   3.0722      3.9012        
16     154.17       3737         8.1335       7.331e+05    11.73            2.220e+07   355.23          8.179e+04   1.3086      1.910e+05   3.0556      3.9012        
17     154.17       3736.9       7.7965       7.335e+05    11.736           2.196e+07   351.35          8.062e+04   1.2899      1.890e+05   3.0242      3.9012        
18     154.17       3736.9       8.7913       7.321e+05    11.714           2.193e+07   350.93          8.042e+04   1.2867      1.872e+05   2.9947      3.9012        
19     154.17       3736.9       7.4562       7.344e+05    11.75            2.178e+07   348.42          7.931e+04   1.269       1.828e+05   2.925       3.9012        
20     154.17       3736.9       8.3715       7.331e+05    11.73            2.204e+07   352.62          8.094e+04   1.2951      1.891e+05   3.026       3.9012        
21     154.17       3736.9       7.9299       7.349e+05    11.759           2.190e+07   350.35          8.042e+04   1.2867      1.885e+05   3.0158      3.9012        
22     154.17       3737         7.8962       7.346e+05    11.754           2.187e+07   349.94          8.007e+04   1.2811      1.871e+05   2.994       3.9012        
23     154.17       3737         8.396        7.344e+05    11.75            2.204e+07   352.69          8.103e+04   1.2964      1.911e+05   3.0575      3.9012        
24     154.17       3737         7.8999       7.354e+05    11.767           2.206e+07   352.94          8.066e+04   1.2905      1.909e+05   3.055       3.9012        
25     154.17       3736.9       7.566        7.350e+05    11.759           2.207e+07   353.2           8.093e+04   1.2949      1.892e+05   3.0275      3.9012        
26     154.17       3737         7.7251       7.350e+05    11.76            2.194e+07   351.12          8.026e+04   1.2841      1.901e+05   3.0416      3.9012        
27     154.17       3737         7.4943       7.354e+05    11.767           2.195e+07   351.21          8.056e+04   1.2889      1.873e+05   2.9966      3.9012        
28     154.17       3736.9       7.9644       7.351e+05    11.761           2.199e+07   351.77          8.070e+04   1.2911      1.897e+05   3.0359      3.9012        
29     154.17       3736.9       7.9245       7.332e+05    11.732           2.220e+07   355.14          8.179e+04   1.3087      1.946e+05   3.1131      3.9012        
30     154.17       3737         7.7338       7.336e+05    11.737           2.218e+07   354.94          8.149e+04   1.3038      1.915e+05   3.0633      3.9012        
31     154.17       3737         7.5167       7.366e+05    11.786           2.182e+07   349.15          7.991e+04   1.2786      1.860e+05   2.9758      3.9012        
32     154.17       3737         7.7693       7.339e+05    11.742           2.176e+07   348.17          7.962e+04   1.2739      1.860e+05   2.9759      3.9012        
33     154.17       3736.9       8.5993       7.345e+05    11.752           2.178e+07   348.55          7.981e+04   1.277       1.853e+05   2.9651      3.9012        
34     154.17       3736.9       7.624        7.334e+05    11.734           2.166e+07   346.58          7.934e+04   1.2694      1.852e+05   2.9633      3.9012        
35     154.17       3736.9       8.6865       7.329e+05    11.726           2.194e+07   351.04          8.055e+04   1.2888      1.894e+05   3.0305      3.9012        
36     154.17       3736.9       7.5587       7.329e+05    11.727           2.182e+07   349.09          7.971e+04   1.2753      1.868e+05   2.9889      3.9012        
37     154.17       3736.9       8.4786       7.341e+05    11.745           2.220e+07   355.15          8.164e+04   1.3063      1.901e+05   3.0418      3.9012        
38     154.17       3736.9       8.2821       7.334e+05    11.735           2.201e+07   352.12          8.079e+04   1.2926      1.874e+05   2.9977      3.9012        
39     154.17       3736.9       7.6768       7.330e+05    11.728           2.184e+07   349.37          7.984e+04   1.2775      1.886e+05   3.0181      3.9012        
40     154.17       3737         7.3993       7.341e+05    11.746           2.206e+07   352.98          8.099e+04   1.2958      1.887e+05   3.0196      3.9012        
41     154.17       3737         7.4836       7.345e+05    11.752           2.203e+07   352.54          8.069e+04   1.291       1.897e+05   3.0351      3.9012        
42     154.17       3737         7.4464       7.325e+05    11.72            2.191e+07   350.6           8.025e+04   1.284       1.879e+05   3.0067      3.9012        
43     154.17       3737         7.4841       7.340e+05    11.744           2.203e+07   352.48          8.069e+04   1.291       1.879e+05   3.0064      3.9012        
44     154.17       3736.9       8.6904       7.339e+05    11.742           2.191e+07   350.58          8.028e+04   1.2845      1.883e+05   3.0124      3.9012        
45     154.17       3737         8.22         7.334e+05    11.734           2.188e+07   350.1           8.027e+04   1.2844      1.886e+05   3.0181      3.9012        
46     154.17       3736.9       8.5546       7.336e+05    11.737           2.197e+07   351.58          8.054e+04   1.2887      1.878e+05   3.0052      3.9012        
47     154.17       3737         7.7836       7.354e+05    11.767           2.220e+07   355.21          8.189e+04   1.3102      1.911e+05   3.0581      3.9012        
48     154.17       3736.9       8.3431       7.369e+05    11.79            2.207e+07   353.05          8.094e+04   1.2951      1.912e+05   3.0595      3.9012        
49     154.17       3736.9       7.6055       7.343e+05    11.748           2.190e+07   350.42          8.036e+04   1.2858      1.903e+05   3.0446      3.9012        
50     154.17       3736.9       7.8636       7.343e+05    11.749           2.193e+07   350.9           8.030e+04   1.2849      1.870e+05   2.9923      3.9012        
51     154.17       3736.9       7.6047       7.345e+05    11.751           2.174e+07   347.79          7.962e+04   1.2739      1.865e+05   2.9838      3.9012        
52     154.17       3736.9       7.9858       7.339e+05    11.743           2.192e+07   350.72          8.036e+04   1.2857      1.877e+05   3.0037      3.9012        
53     154.17       3736.9       8.4728       7.351e+05    11.762           2.233e+07   357.27          8.207e+04   1.3132      1.931e+05   3.0901      3.9012        
54     154.17       3736.9       8.4993       7.321e+05    11.713           2.184e+07   349.5           8.013e+04   1.2821      1.842e+05   2.9479      3.9012        
55     154.17       3737         7.9441       7.341e+05    11.746           2.225e+07   356.07          8.193e+04   1.3109      1.926e+05   3.0818      3.9012        
56     154.17       3737         7.8882       7.338e+05    11.74            2.209e+07   353.4           8.107e+04   1.2971      1.903e+05   3.0447      3.9012        
57     154.17       3736.9       7.67         7.342e+05    11.748           2.200e+07   351.95          8.034e+04   1.2854      1.880e+05   3.0072      3.9012        
58     154.17       3736.9       7.7385       7.331e+05    11.729           2.220e+07   355.21          8.152e+04   1.3042      1.937e+05   3.0996      3.9012        
59     154.17       3737         7.5888       7.354e+05    11.767           2.177e+07   348.39          7.976e+04   1.2761      1.850e+05   2.9607      3.9012        
60     154.17       3736.9       7.3846       7.355e+05    11.768           2.129e+07   340.72          7.725e+04   1.236       1.804e+05   2.8859      3.9012        
61     154.17       3737         7.5254       7.344e+05    11.751           2.175e+07   348.01          7.934e+04   1.2695      1.841e+05   2.9457      3.9012        
62     154.17       3736.9       7.8961       7.357e+05    11.771           2.190e+07   350.36          8.026e+04   1.2841      1.868e+05   2.9889      3.9012        
63     154.17       3736.9       7.6797       7.345e+05    11.751           2.226e+07   356.11          8.190e+04   1.3104      1.912e+05   3.0587      3.9012        
