Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      199.09       106.3        63.817       8.054e+04    1.2887           5.155e+06   82.478          1.551e+06   24.823      7.364e+05   11.783      0.37461       
1      199.09       106.27       61.093       8.054e+04    1.2887           5.155e+06   82.478          1.550e+06   24.802      7.344e+05   11.75       0.37461       
2      199.09       106.27       62.671       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.779      7.350e+05   11.76       0.37461       
3      199.09       106.31       61.853       8.054e+04    1.2887           5.155e+06   82.478          1.553e+06   24.842      7.364e+05   11.782      0.37461       
4      199.09       106.23       60.922       8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.795      7.338e+05   11.741      0.37461       
5      199.09       106.24       61.496       8.054e+04    1.2887           5.155e+06   82.477          1.549e+06   24.784      7.341e+05   11.745      0.37461       
6      199.09       106.22       61.223       8.054e+04    1.2887           5.155e+06   82.476          1.550e+06   24.8        7.342e+05   11.746      0.37461       
7      199.09       106.25       61.648       8.054e+04    1.2887           5.155e+06   82.475          1.548e+06   24.77       7.344e+05   11.75       0.37461       
8      199.09       106.29       61.096       8.054e+04    1.2887           5.155e+06   82.476          1.551e+06   24.811      7.355e+05   11.768      0.37461       
9      199.09       106.25       61.492       8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.798      7.346e+05   11.754      0.37461       
10     199.09       106.25       61.269       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.79       7.349e+05   11.758      0.37461       
11     199.09       106.28       62.015       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.787      7.334e+05   11.735      0.37461       
12     199.09       106.25       61.21        8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.798      7.343e+05   11.748      0.37461       
13     199.09       106.27       62.557       8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.794      7.350e+05   11.76       0.37461       
14     199.09       106.28       61.396       8.054e+04    1.2887           5.155e+06   82.478          1.550e+06   24.808      7.347e+05   11.755      0.37461       
15     199.09       106.28       62.941       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.776      7.341e+05   11.745      0.37461       
16     199.09       106.27       61.321       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.791      7.331e+05   11.73       0.37461       
17     199.09       106.28       61.344       8.054e+04    1.2887           5.155e+06   82.476          1.548e+06   24.773      7.335e+05   11.736      0.37461       
18     199.09       106.23       61.323       8.054e+04    1.2887           5.155e+06   82.477          1.549e+06   24.782      7.321e+05   11.714      0.37461       
19     199.09       106.26       61.301       8.054e+04    1.2887           5.155e+06   82.476          1.552e+06   24.828      7.344e+05   11.75       0.37461       
20     199.09       106.22       62.724       8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.802      7.331e+05   11.73       0.37461       
21     199.09       106.24       61.701       8.054e+04    1.2887           5.155e+06   82.477          1.551e+06   24.813      7.349e+05   11.759      0.37461       
22     199.09       106.25       62.022       8.054e+04    1.2887           5.155e+06   82.478          1.550e+06   24.793      7.346e+05   11.754      0.37461       
