Performance Recorder: AA_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      159.36       322.04       34.911       7.043e+05    11.269           1.497e+06   23.96           7.043e+05   11.269      3.042e+06   48.671      0.94144       
1      159.36       322.01       53.231       9.190e+05    14.705           2.333e+06   37.321          9.190e+05   14.705      5.084e+06   81.349      0.94144       
2      159.36       322.02       60.523       1.030e+06    16.473           3.380e+06   54.08           1.030e+06   16.473      6.431e+06   102.89      0.94144       
3      159.36       322.02       69.753       1.137e+06    18.185           4.761e+06   76.171          1.137e+06   18.185      7.801e+06   124.82      0.94144       
4      159.36       322.03       81.798       1.197e+06    19.151           5.485e+06   87.765          1.197e+06   19.151      8.601e+06   137.62      0.94144       
5      159.36       322.02       92.874       1.283e+06    20.527           6.196e+06   99.14           1.283e+06   20.527      9.523e+06   152.36      0.94144       
6      159.36       322.04       92.966       1.227e+06    19.638           6.762e+06   108.2           1.227e+06   19.638      9.029e+06   144.47      0.94144       
7      159.36       322.05       82.524       1.221e+06    19.539           5.803e+06   92.847          1.221e+06   19.539      8.867e+06   141.87      0.94144       
8      159.36       322.04       103.98       1.314e+06    21.027           6.819e+06   109.11          1.314e+06   21.027      1.018e+07   162.85      0.94144       
9      159.36       322.03       87.802       1.363e+06    21.812           5.672e+06   90.747          1.363e+06   21.812      1.050e+07   168.01      0.94144       
10     159.36       322.05       110.93       1.442e+06    23.066           6.876e+06   110.01          1.442e+06   23.066      1.179e+07   188.63      0.94144       
11     159.36       322.05       96.018       1.286e+06    20.571           7.297e+06   116.75          1.286e+06   20.571      9.873e+06   157.96      0.94144       
12     159.36       322.08       105.92       1.372e+06    21.949           6.549e+06   104.78          1.372e+06   21.949      1.110e+07   177.59      0.94144       
13     159.36       322.05       87.632       1.209e+06    19.345           5.625e+06   90              1.209e+06   19.345      8.967e+06   143.47      0.94144       
14     159.36       322.05       112.27       1.378e+06    22.04            6.526e+06   104.41          1.378e+06   22.04       1.120e+07   179.17      0.94144       
15     159.36       322.05       97.915       1.210e+06    19.366           4.916e+06   78.651          1.210e+06   19.366      8.901e+06   142.42      0.94144       
16     159.36       322.08       129.2        1.414e+06    22.63            7.144e+06   114.3           1.414e+06   22.63       1.170e+07   187.21      0.94144       
17     159.36       322.05       106.69       1.307e+06    20.914           4.491e+06   71.857          1.307e+06   20.914      1.026e+07   164.11      0.94144       
18     159.36       322.05       103.08       1.433e+06    22.921           7.151e+06   114.42          1.433e+06   22.921      1.212e+07   193.89      0.94144       
19     159.36       322.07       124.93       1.554e+06    24.865           7.806e+06   124.9           1.554e+06   24.865      1.406e+07   224.88      0.94144       
20     159.36       322.03       123.99       1.550e+06    24.806           7.799e+06   124.78          1.550e+06   24.806      1.405e+07   224.87      0.94144       
21     159.36       322.03       131.9        1.595e+06    25.528           8.556e+06   136.9           1.595e+06   25.528      1.461e+07   233.79      0.94144       
22     159.36       322.03       110.56       1.317e+06    21.077           8.220e+06   131.52          1.317e+06   21.077      1.053e+07   168.42      0.94144       
23     159.36       322.05       119.75       1.505e+06    24.079           7.276e+06   116.42          1.505e+06   24.079      1.291e+07   206.61      0.94144       
24     159.36       322.03       140.42       1.599e+06    25.592           9.330e+06   149.28          1.599e+06   25.592      1.496e+07   239.38      0.94144       
25     159.36       322.04       123.82       1.463e+06    23.408           8.895e+06   142.32          1.463e+06   23.408      1.290e+07   206.37      0.94144       
26     159.36       322.04       141.55       1.619e+06    25.899           6.580e+06   105.27          1.619e+06   25.899      1.446e+07   231.38      0.94144       
27     159.36       322.05       152.55       1.773e+06    28.362           9.305e+06   148.88          1.773e+06   28.362      1.768e+07   282.82      0.94144       
28     159.36       322.07       140.57       1.627e+06    26.037           9.872e+06   157.96          1.627e+06   26.037      1.522e+07   243.52      0.94144       
29     159.36       322.11       127.28       1.410e+06    22.561           9.166e+06   146.65          1.410e+06   22.561      1.233e+07   197.34      0.94144       
30     159.36       322.07       133.15       1.620e+06    25.922           7.567e+06   121.07          1.620e+06   25.922      1.489e+07   238.17      0.94144       
31     159.36       322.06       146.88       1.618e+06    25.888           9.080e+06   145.28          1.618e+06   25.888      1.535e+07   245.57      0.94144       
32     159.36       322.06       113.86       1.267e+06    20.27            6.379e+06   102.07          1.267e+06   20.27       1.005e+07   160.8       0.94144       
33     159.36       322.03       141.63       1.660e+06    26.566           7.110e+06   113.75          1.660e+06   26.566      1.562e+07   249.88      0.94144       
34     159.36       322.03       113.15       1.365e+06    21.833           7.904e+06   126.46          1.365e+06   21.833      1.153e+07   184.43      0.94144       
35     159.36       322.04       143.9        1.609e+06    25.739           6.776e+06   108.41          1.609e+06   25.739      1.489e+07   238.32      0.94144       
36     159.36       322.05       146.87       1.681e+06    26.896           1.104e+07   176.58          1.681e+06   26.896      1.694e+07   271.02      0.94144       
37     159.36       322.03       119.48       1.471e+06    23.533           9.169e+06   146.71          1.471e+06   23.533      1.286e+07   205.83      0.94144       
38     159.36       322.02       141.93       1.639e+06    26.223           9.643e+06   154.29          1.639e+06   26.223      1.549e+07   247.83      0.94144       
39     159.36       322.06       161.88       1.790e+06    28.635           1.144e+07   183.02          1.790e+06   28.635      1.856e+07   296.9       0.94144       
40     159.36       322.05       124.67       1.477e+06    23.624           5.714e+06   91.417          1.477e+06   23.624      1.291e+07   206.5       0.94144       
41     159.36       322.07       181.83       1.952e+06    31.232           8.505e+06   136.09          1.952e+06   31.232      2.089e+07   334.26      0.94144       
42     159.36       322.08       163.21       1.747e+06    27.957           1.145e+07   183.25          1.747e+06   27.957      1.764e+07   282.21      0.94144       
43     159.36       322.07       151.19       1.561e+06    24.97            1.045e+07   167.2           1.561e+06   24.97       1.481e+07   236.99      0.94144       
44     159.35       322.1        161.02       1.696e+06    27.13            6.879e+06   110.06          1.696e+06   27.13       1.656e+07   264.97      0.94144       
45     159.35       322.07       127.94       1.619e+06    25.898           9.558e+06   152.92          1.619e+06   25.898      1.566e+07   250.59      0.94144       
46     159.35       322.04       148.47       1.564e+06    25.018           6.609e+06   105.74          1.564e+06   25.018      1.470e+07   235.14      0.94144       
47     159.35       322.06       155.95       1.598e+06    25.564           1.095e+07   175.26          1.598e+06   25.564      1.543e+07   246.81      0.94144       
48     159.37       322.13       142.92       1.568e+06    25.085           9.839e+06   157.43          1.568e+06   25.085      1.466e+07   234.6       0.94144       
49     159.37       322.04       193.03       1.903e+06    30.448           1.022e+07   163.56          1.903e+06   30.448      2.046e+07   327.41      0.94144       
50     159.36       322.03       155.41       1.705e+06    27.287           1.064e+07   170.23          1.705e+06   27.287      1.716e+07   274.54      0.94144       
51     159.36       322.07       151.96       1.646e+06    26.332           7.438e+06   119             1.646e+06   26.332      1.574e+07   251.88      0.94144       
52     159.36       322.04       231.96       2.132e+06    34.116           1.012e+07   161.97          2.132e+06   34.116      2.540e+07   406.41      0.94144       
53     159.36       322.05       178.48       1.702e+06    27.23            1.208e+07   193.33          1.702e+06   27.23       1.713e+07   274.02      0.94144       
54     159.36       322.05       178.3        1.734e+06    27.752           8.784e+06   140.54          1.734e+06   27.752      1.799e+07   287.91      0.94144       
55     159.36       322.07       184.5        1.725e+06    27.603           1.091e+07   174.58          1.725e+06   27.603      1.783e+07   285.28      0.94144       
56     159.36       322.09       162.02       1.689e+06    27.022           1.191e+07   190.59          1.689e+06   27.022      1.693e+07   270.91      0.94144       
57     159.36       322.03       247.53       1.959e+06    31.352           9.548e+06   152.76          1.959e+06   31.352      2.229e+07   356.7       0.94144       
58     159.36       322.03       191.25       1.925e+06    30.801           1.110e+07   177.54          1.925e+06   30.801      2.128e+07   340.55      0.94144       
59     159.36       322.05       198.38       1.899e+06    30.376           7.937e+06   126.99          1.899e+06   30.376      2.062e+07   329.92      0.94144       
60     159.36       322.05       286.83       2.265e+06    36.236           9.479e+06   151.67          2.265e+06   36.236      2.903e+07   464.48      0.94144       
61     159.36       322.06       235.44       2.060e+06    32.962           1.240e+07   198.37          2.060e+06   32.962      2.451e+07   392.23      0.94144       
62     159.36       322.02       175.66       1.796e+06    28.74            1.462e+07   233.89          1.796e+06   28.74       1.917e+07   306.72      0.94144       
63     159.36       322.08       227.92       2.101e+06    33.611           1.278e+07   204.4           2.101e+06   33.611      2.536e+07   405.84      0.94144       
