Performance Recorder: RTAR_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
44     159.87       3332.7       7.7898       8.029e+05    12.846           1.771e+07   283.41          7.953e+04   1.2724      1.879e+05   3.007       3.5024        
45     159.86       3332.8       7.012        7.662e+05    12.259           1.783e+07   285.25          8.119e+04   1.2991      1.898e+05   3.0372      3.5024        
46     159.87       3332.7       7.7684       7.471e+05    11.954           1.779e+07   284.58          8.080e+04   1.2928      1.889e+05   3.023       3.5024        
47     159.87       3332.8       6.8033       7.654e+05    12.246           1.752e+07   280.3           7.990e+04   1.2783      1.867e+05   2.9871      3.5024        
48     159.87       3332.8       7.6854       7.449e+05    11.919           1.792e+07   286.73          8.093e+04   1.2949      1.905e+05   3.0484      3.5024        
49     159.87       3332.7       7.8413       9.393e+05    15.029           1.762e+07   281.84          7.976e+04   1.2761      1.860e+05   2.9765      3.5024        
50     159.87       3332.7       7.9918       8.241e+05    13.186           1.770e+07   283.23          8.031e+04   1.285       1.901e+05   3.0409      3.5024        
51     159.87       3332.8       7.3589       7.710e+05    12.337           1.772e+07   283.53          8.019e+04   1.283       1.870e+05   2.9916      3.5024        
52     159.87       3332.7       7.6882       1.022e+06    16.357           1.781e+07   284.92          8.059e+04   1.2894      1.895e+05   3.0323      3.5024        
53     159.87       3332.8       7.345        8.124e+05    12.999           1.781e+07   284.9           8.020e+04   1.2831      1.885e+05   3.0157      3.5024        
54     159.87       3332.7       8.0489       8.201e+05    13.121           1.755e+07   280.82          8.100e+04   1.296       1.901e+05   3.0411      3.5024        
55     159.87       3332.8       7.9281       8.248e+05    13.197           1.762e+07   281.92          7.999e+04   1.2798      1.887e+05   3.0191      3.5024        
56     159.87       3332.8       7.293        8.021e+05    12.834           1.783e+07   285.34          8.081e+04   1.293       1.902e+05   3.0434      3.5024        
57     159.87       3332.7       7.0761       9.678e+05    15.486           1.772e+07   283.52          8.038e+04   1.2861      1.870e+05   2.9926      3.5024        
58     159.87       3332.8       7.3621       9.327e+05    14.924           1.732e+07   277.06          7.924e+04   1.2678      1.836e+05   2.9377      3.5024        
59     159.86       3332.8       7.0576       8.865e+05    14.185           1.790e+07   286.4           8.126e+04   1.3002      1.915e+05   3.0644      3.5024        
60     159.87       3332.7       8.0789       1.072e+06    17.156           1.791e+07   286.56          8.078e+04   1.2924      1.899e+05   3.0378      3.5024        
61     159.87       3332.7       7.5308       9.876e+05    15.802           1.798e+07   287.62          8.099e+04   1.2958      1.898e+05   3.0374      3.5024        
62     159.87       3332.8       7.9729       8.721e+05    13.953           1.792e+07   286.67          8.107e+04   1.2971      1.903e+05   3.0449      3.5024        
63     159.87       3332.8       7.1684       1.027e+06    16.435           1.793e+07   286.82          8.212e+04   1.3139      1.921e+05   3.074       3.5024        
