Performance Recorder: AA_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      232.13        758.29        1191.8       308.99       7.785e+05    7.785e+05    9.372e+06    2.7168        
1      295.18        756.7         1141.3       329.26       6.884e+05    6.884e+05    9.212e+06    2.7168        
2      253.11        755.93        1185.1       348.75       7.265e+05    7.265e+05    9.809e+06    2.7168        
3      380.48        754.48        1055.9       336.26       6.390e+05    6.390e+05    9.025e+06    2.7168        
4      608.12        755.99        854.37       238.28       3.794e+05    3.794e+05    7.116e+06    2.7168        
5      939.46        741.27        505.99       160.28       1.747e+05    1.747e+05    5.376e+06    2.7168        
6      823.95        748.8         629.42       169.64       1.779e+05    1.779e+05    4.999e+06    2.7168        
7      781.72        747.51        678.91       194.37       2.081e+05    2.081e+05    5.478e+06    2.7168        
8      295.49        802.78        1090.5       400.79       6.884e+05    6.884e+05    9.212e+06    2.7168        
9      283.9         801.44        1130         317.61       6.946e+05    6.946e+05    9.283e+06    2.7168        
10     274.19        800.88        1129.5       343.18       6.779e+05    6.779e+05    9.618e+06    2.7168        
11     397.67        798.92        1000.6       303          6.205e+05    6.205e+05    9.029e+06    2.7168        
12     505.63        799.65        949.21       255.03       4.610e+05    4.610e+05    7.660e+06    2.7168        
13     848.04        785.66        564.67       182.32       2.224e+05    2.224e+05    5.949e+06    2.7168        
14     717.79        792.03        709.09       195.93       2.515e+05    2.515e+05    5.868e+06    2.7168        
15     669.75        792.01        772.52       210.31       2.787e+05    2.787e+05    6.214e+06    2.7168        
16     309.49        541.77        1343.7       326.12       7.265e+05    7.265e+05    9.809e+06    2.7168        
17     324.52        543.01        1337.7       334.34       6.779e+05    6.779e+05    9.618e+06    2.7168        
18     313.64        539.79        1360.4       372.87       8.652e+05    8.652e+05    1.064e+07    2.7168        
19     478.43        541.69        1182.2       315.21       6.801e+05    6.801e+05    9.537e+06    2.7168        
20     709.51        538.66        990.7        252.48       4.751e+05    4.751e+05    7.627e+06    2.7168        
21     1040.9        528.82        636.79       191.06       2.852e+05    2.852e+05    6.234e+06    2.7168        
22     933.79        533.66        749.54       197.51       2.680e+05    2.680e+05    5.591e+06    2.7168        
23     873.22        540.18        814.45       213.31       3.093e+05    3.093e+05    6.112e+06    2.7168        
24     313.11        793.17        1085.2       297.42       6.390e+05    6.390e+05    9.025e+06    2.7168        
25     280.22        794.26        1131.4       309.55       6.205e+05    6.205e+05    9.029e+06    2.7168        
26     290.33        791.25        1125.5       339.38       6.801e+05    6.801e+05    9.537e+06    2.7168        
27     417.79        792.65        986.92       298.4        6.017e+05    6.017e+05    8.848e+06    2.7168        
28     531.94        790.03        919.24       254.39       4.215e+05    4.215e+05    7.516e+06    2.7168        
29     864.11        780.04        554.36       181.27       2.150e+05    2.150e+05    5.881e+06    2.7168        
30     728.57        783.82        703.48       195.67       2.356e+05    2.356e+05    5.758e+06    2.7168        
31     691.08        791.21        748.25       207.63       2.660e+05    2.660e+05    6.112e+06    2.7168        
32     472.19        916.24        832.78       240          3.794e+05    3.794e+05    7.116e+06    2.7168        
33     323.05        915.97        1029.8       263.89       4.610e+05    4.610e+05    7.660e+06    2.7168        
34     378.74        918.53        947.33       326.8        4.751e+05    4.751e+05    7.627e+06    2.7168        
