Performance Recorder: CBC_RTA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      6.3778       11.881       4.2291       5.020e+02    0.008032         1.667e+04   0.26674         5.332e+05   8.5317      2.973e+04   0.47566     0.027657      
1      6.3716       11.862       4.7724       8.280e+02    0.013248         1.815e+04   0.29038         6.474e+05   10.358      5.847e+04   0.93555     0.027657      
2      6.3768       11.874       3.8024       5.690e+02    0.009104         1.619e+04   0.25902         5.160e+05   8.2564      3.679e+04   0.58869     0.027657      
3      6.3703       11.865       4.6103       7.420e+02    0.011872         1.970e+04   0.31518         5.503e+05   8.8043      3.296e+04   0.52738     0.027657      
4      6.379        11.863       5.3279       7.240e+02    0.011584         1.831e+04   0.29301         3.640e+05   5.8247      4.836e+04   0.77373     0.027657      
5      6.3579       11.85        8.2323       2.333e+03    0.037328         3.048e+04   0.4876          7.947e+05   12.716      9.453e+04   1.5124      0.027657      
6      6.3788       11.863       4.1603       3.600e+02    0.00576          1.479e+04   0.23667         3.891e+05   6.2255      4.588e+04   0.734       0.027657      
7      6.3681       11.886       4.8111       6.870e+02    0.010992         1.891e+04   0.30253         6.463e+05   10.341      4.990e+04   0.79835     0.027657      
8      6.3763       11.858       4.4882       7.520e+02    0.012032         1.724e+04   0.27582         4.841e+05   7.7454      7.082e+04   1.1332      0.027657      
9      6.3715       11.875       4.1002       4.370e+02    0.006992         1.575e+04   0.25194         4.147e+05   6.6344      5.370e+04   0.85918     0.027657      
10     6.3772       11.896       3.5672       3.220e+02    0.005152         1.713e+04   0.27403         4.508e+05   7.2131      2.274e+04   0.36379     0.027657      
11     6.3691       11.885       3.4158       3.460e+02    0.005536         1.511e+04   0.24171         4.770e+05   7.6326      2.506e+04   0.40091     0.027657      
12     6.3746       11.89        2.7866       2.490e+02    0.003984         1.446e+04   0.23131         3.998e+05   6.3965      1.772e+04   0.28355     0.027657      
13     6.3632       11.872       0.13975      4.000e+00    6.4e-05          2.983e+03   0.047728        1.624e+03   0.025984    1.970e+02   0.003152    0.027657      
