Performance Recorder: RTAR_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      5.0622       15.023       0.19443      2.351e+04    0.37614          2.647e+04   0.42354         4.700e+02   0.00752     1.873e+03   0.029968    0.023049      
1      5.0598       15.046       0.31627      2.558e+04    0.40922          4.344e+04   0.6951          6.090e+02   0.009744    2.545e+03   0.04072     0.023049      
2      5.0626       15.03        0.16791      2.613e+04    0.4181           2.701e+04   0.43221         4.230e+02   0.006768    2.792e+03   0.044672    0.023049      
3      5.0622       15.039       0.15762      2.379e+04    0.38066          2.504e+04   0.40058         4.230e+02   0.006768    3.382e+03   0.054112    0.023049      
4      5.0602       15.009       0.12269      2.650e+04    0.42408          1.626e+04   0.26024         2.940e+02   0.004704    2.247e+03   0.035952    0.023049      
5      5.0604       15.029       0.21603      2.589e+04    0.41429          3.296e+04   0.52741         5.260e+02   0.008416    2.000e+03   0.032       0.023049      
6      5.06         15.032       0.17366      2.401e+04    0.38416          1.800e+04   0.28806         2.870e+02   0.004592    2.074e+03   0.033184    0.023049      
7      5.061        15.086       0.14895      2.603e+04    0.41653          2.320e+04   0.37117         3.700e+02   0.00592     2.603e+03   0.041648    0.023049      
8      5.0613       15.026       0.11287      2.636e+04    0.4217           1.252e+04   0.20037         2.160e+02   0.003456    1.788e+03   0.028608    0.023049      
9      5.0614       15.051       0.12255      2.437e+04    0.38995          1.049e+04   0.16787         1.800e+02   0.00288     2.431e+03   0.038896    0.023049      
10     5.062        15.014       0.088441     2.708e+04    0.43325          7.734e+03   0.12374         1.600e+02   0.00256     1.107e+03   0.017712    0.023049      
11     5.0609       15.051       0.13927      2.461e+04    0.39373          1.810e+04   0.28952         3.150e+02   0.00504     2.118e+03   0.033888    0.023049      
12     5.0636       15.012       0.09391      2.449e+04    0.39189          7.315e+03   0.11704         1.480e+02   0.002368    1.084e+03   0.017344    0.023049      
13     5.0626       15.035       0.28025      2.537e+04    0.4059           6.614e+04   1.0583          8.420e+02   0.013472    4.041e+03   0.064656    0.023049      
14     5.0633       15.046       0.14891      2.511e+04    0.40181          1.711e+04   0.2737          2.850e+02   0.00456     2.000e+03   0.032       0.023049      
15     5.0641       15.053       0.13028      2.430e+04    0.38872          1.814e+04   0.29019         3.320e+02   0.005312    2.550e+03   0.0408      0.023049      
16     5.0625       15.02        0.0928       2.455e+04    0.39277          6.219e+03   0.099504        1.220e+02   0.001952    9.530e+02   0.015248    0.023049      
17     5.061        15.013       0.13691      2.434e+04    0.38941          1.793e+04   0.28691         3.090e+02   0.004944    1.983e+03   0.031728    0.023049      
18     5.0623       15.026       0.17351      2.460e+04    0.39354          2.048e+04   0.32774         3.250e+02   0.0052      2.031e+03   0.032496    0.023049      
19     5.0617       15.032       0.16776      2.634e+04    0.42142          1.074e+04   0.17189         1.940e+02   0.003104    1.574e+03   0.025184    0.023049      
20     5.0623       15.028       0.12265      2.732e+04    0.4372           8.243e+03   0.13189         1.560e+02   0.002496    1.695e+03   0.02712     0.023049      
21     5.0613       15.041       1.0224       2.370e+04    0.3792           1.855e+05   2.9674          1.562e+03   0.024992    2.996e+03   0.047936    0.023049      
22     5.0625       15.02        0.12351      2.622e+04    0.41944          1.327e+04   0.21238         2.350e+02   0.00376     2.000e+03   0.032       0.023049      
23     5.0618       15.076       0.15716      2.540e+04    0.40646          1.405e+04   0.22486         2.610e+02   0.004176    2.034e+03   0.032544    0.023049      
24     5.061        15.021       0.10117      2.393e+04    0.38294          8.589e+03   0.13742         1.600e+02   0.00256     1.740e+03   0.02784     0.023049      
25     5.0625       15.005       0.20589      2.547e+04    0.40749          1.891e+04   0.30261         3.060e+02   0.004896    1.855e+03   0.02968     0.023049      
26     5.0626       15.016       0.16782      2.402e+04    0.38427          1.493e+04   0.23882         2.400e+02   0.00384     2.289e+03   0.036624    0.023049      
27     5.0633       15.047       0.13948      2.511e+04    0.40171          8.611e+03   0.13778         1.670e+02   0.002672    1.191e+03   0.019056    0.023049      
