Performance Recorder: RTAR_2D_Detailed_GPPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      8.6607        7.0979        0.5983       0.1411       3.543e+04    4.990e+02    4.244e+03    0.017277      
1      8.826         6.9143        0.53036      0.10469      4.632e+04    4.550e+02    4.113e+03    0.017277      
2      7.7562        7.6508        0.89427      0.12204      4.041e+04    1.551e+03    4.290e+03    0.017277      
3      8.6489        7.0145        0.56426      0.10598      5.617e+04    3.190e+02    3.989e+03    0.017277      
4      8.7498        6.9265        0.49628      0.086366     2.906e+04    6.190e+02    3.451e+03    0.017277      
5      7.7097        7.6906        1.0029       0.13279      2.495e+04    1.049e+03    4.805e+03    0.017277      
6      8.5356        6.867         0.926        0.1429       4.685e+04    7.320e+02    4.410e+03    0.017277      
7      8.8554        6.8807        0.78742      0.1208       3.956e+04    4.130e+02    3.965e+03    0.017277      
8      12.945        2.8201        0.58981      0.11476      3.901e+04    3.580e+02    4.113e+03    0.017277      
9      13.112        2.6199        0.54215      0.11767      5.524e+04    4.960e+02    4.930e+03    0.017277      
10     12.384        2.9932        0.95272      0.12479      4.419e+04    1.134e+03    4.760e+03    0.017277      
11     12.844        2.7995        0.60279      0.12007      6.131e+04    1.100e+03    4.325e+03    0.017277      
12     13.02         2.6345        0.49096      0.085714     2.801e+04    2.900e+02    3.632e+03    0.017277      
13     12.389        2.9661        1.0012       0.14391      2.290e+04    9.900e+02    5.270e+03    0.017277      
14     12.591        2.8059        0.93735      0.14513      4.866e+04    8.390e+02    4.773e+03    0.017277      
15     12.931        2.8033        0.78934      0.12773      4.104e+04    4.300e+02    4.266e+03    0.017277      
16     14.459        1.2909        0.63136      0.14325      4.477e+04    4.840e+02    4.290e+03    0.017277      
17     14.608        1.1107        0.55288      0.14241      6.215e+04    3.540e+02    4.760e+03    0.017277      
18     13.82         1.4068        1.1096       0.13173      5.160e+04    1.185e+03    5.458e+03    0.017277      
19     14.359        1.2335        0.62655      0.14722      6.804e+04    3.830e+02    4.560e+03    0.017277      
20     14.466        1.1999        0.50308      0.091967     3.184e+04    5.300e+02    3.824e+03    0.017277      
21     13.846        1.4586        1.1547       0.14528      2.769e+04    1.786e+03    5.375e+03    0.017277      
22     14.132        1.1853        1.0426       0.15796      5.596e+04    5.100e+02    5.110e+03    0.017277      
23     14.647        1.0871        0.77371      0.12728      4.847e+04    4.050e+02    4.404e+03    0.017277      
24     10.884        4.8972        0.60383      0.11149      3.457e+04    3.110e+02    3.989e+03    0.017277      
25     11.041        4.6916        0.54183      0.12704      5.190e+04    3.930e+02    4.325e+03    0.017277      
26     10.337        5.0275        0.9626       0.15147      3.721e+04    1.434e+03    4.560e+03    0.017277      
27     10.852        4.7841        0.60049      0.14443      6.121e+04    6.060e+02    4.532e+03    0.017277      
28     10.893        4.767         0.48857      0.084994     2.516e+04    1.800e+02    3.478e+03    0.017277      
29     10.358        5.0643        0.9698       0.14189      2.556e+04    1.271e+03    5.058e+03    0.017277      
30     10.606        4.7348        1.002        0.14818      5.500e+04    1.119e+03    4.647e+03    0.017277      
31     11.078        4.654         0.79101      0.12364      4.480e+04    3.230e+02    4.149e+03    0.017277      
32     9.019         6.7788        0.5552       0.12113      2.882e+04    5.300e+02    3.451e+03    0.017277      
33     9.1597        6.5831        0.53086      0.098611     3.323e+04    9.450e+02    3.632e+03    0.017277      
34     8.1067        7.3114        0.88345      0.11449      3.275e+04    7.880e+02    3.824e+03    0.017277      
35     8.8997        6.7527        0.56501      0.10436      4.384e+04    5.180e+02    3.478e+03    0.017277      
36     9.0495        6.614         0.50533      0.091256     2.275e+04    3.670e+02    3.508e+03    0.017277      
37     8.0565        7.6082        0.92022      0.13333      2.297e+04    1.369e+03    4.281e+03    0.017277      
38     8.6343        6.7764        0.92104      0.1316       4.175e+04    6.640e+02    4.042e+03    0.017277      
39     9.0516        6.8237        0.77102      0.11082      3.488e+04    4.560e+02    3.465e+03    0.017277      
40     12.051        3.919         0.60053      0.10988      4.337e+04    4.720e+02    4.805e+03    0.017277      
41     12.1          3.822         0.55956      0.12488      5.705e+04    4.130e+02    5.270e+03    0.017277      
42     11.206        4.2536        1.033        0.13571      5.075e+04    5.960e+02    5.375e+03    0.017277      
43     11.932        3.9327        0.59614      0.13343      7.614e+04    5.440e+02    5.058e+03    0.017277      
44     11.893        3.976         0.49416      0.10131      3.720e+04    4.750e+02    4.281e+03    0.017277      
45     11.372        4.1066        1.0872       0.16397      3.873e+04    1.264e+03    6.488e+03    0.017277      
46     11.354        4.0485        1.0696       0.15174      6.880e+04    8.580e+02    5.581e+03    0.017277      
47     11.968        3.8397        0.89072      0.13835      6.157e+04    1.015e+03    4.864e+03    0.017277      
48     12.002        3.779         0.57477      0.14141      3.954e+04    2.390e+02    4.410e+03    0.017277      
49     12.031        3.6965        0.54458      0.12455      4.907e+04    2.850e+02    4.773e+03    0.017277      
50     10.982        4.34          0.9859       0.13198      4.577e+04    9.930e+02    5.110e+03    0.017277      
51     11.867        3.7597        0.59088      0.12792      6.162e+04    3.210e+02    4.647e+03    0.017277      
52     11.881        3.7878        0.5046       0.095554     3.099e+04    1.720e+02    4.042e+03    0.017277      
53     10.984        4.2976        1.1377       0.15231      3.196e+04    5.890e+02    5.581e+03    0.017277      
54     11.487        3.8595        1.0092       0.15997      6.002e+04    1.208e+03    5.684e+03    0.017277      
55     12.02         3.6923        0.85858      0.14927      5.113e+04    1.830e+03    4.473e+03    0.017277      
56     9.0556        6.7203        0.57929      0.13238      3.391e+04    2.230e+02    3.965e+03    0.017277      
57     8.9653        6.7759        0.53044      0.10889      4.683e+04    2.900e+02    4.266e+03    0.017277      
58     8.0044        7.365         0.95424      0.11538      3.784e+04    8.740e+02    4.404e+03    0.017277      
59     8.9208        6.7229        0.58629      0.11945      5.983e+04    3.190e+02    4.149e+03    0.017277      
60     8.86          6.7999        0.48688      0.085816     2.461e+04    2.000e+02    3.465e+03    0.017277      
61     8.2517        7.1371        0.96026      0.13175      2.497e+04    1.189e+03    4.864e+03    0.017277      
62     8.4948        6.829         1.0075       0.13696      5.624e+04    8.850e+02    4.473e+03    0.017277      
63     9.0761        6.7164        0.70319      0.12572      4.285e+04    1.662e+03    4.564e+03    0.017277      
