Performance Recorder: AA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      8.328        638.03       2129.7       4.285e+05    6.8566           2.887e+07   461.95          4.285e+05   6.8566      7.441e+06   119.05      3.1368        
1      8.3247       638.03       2162.1       4.701e+05    7.5208           2.889e+07   462.21          4.701e+05   7.5208      7.645e+06   122.32      3.1368        
2      8.328        638.02       2221.9       4.629e+05    7.4066           2.888e+07   462.13          4.629e+05   7.4066      7.784e+06   124.54      3.1368        
3      8.3253       638.05       1997.3       4.142e+05    6.6277           2.886e+07   461.69          4.142e+05   6.6277      7.431e+06   118.89      3.1368        
4      8.3273       638.05       2187.7       4.783e+05    7.6522           2.889e+07   462.27          4.783e+05   7.6522      7.606e+06   121.7       3.1368        
5      8.3265       638.05       2163.8       4.552e+05    7.2831           2.889e+07   462.24          4.552e+05   7.2831      7.582e+06   121.32      3.1368        
6      8.3282       638.06       2132.7       4.410e+05    7.0565           2.886e+07   461.69          4.410e+05   7.0565      7.346e+06   117.53      3.1368        
7      8.3265       638.08       2109         4.437e+05    7.0985           2.888e+07   462.15          4.437e+05   7.0985      7.346e+06   117.53      3.1368        
8      8.3269       638.04       2225.6       4.661e+05    7.4575           2.889e+07   462.28          4.661e+05   7.4575      7.828e+06   125.24      3.1368        
9      8.3264       638.05       2080.3       4.384e+05    7.0149           2.888e+07   462.01          4.384e+05   7.0149      7.359e+06   117.75      3.1368        
10     8.3254       638.05       2429.5       5.021e+05    8.033            2.889e+07   462.31          5.021e+05   8.033       7.848e+06   125.57      3.1368        
11     8.3258       638.07       2028.8       4.235e+05    6.7767           2.889e+07   462.17          4.235e+05   6.7767      7.393e+06   118.29      3.1368        
12     8.3295       638.09       2214.4       4.430e+05    7.0887           2.888e+07   462.15          4.430e+05   7.0887      7.459e+06   119.34      3.1368        
13     8.3288       638.07       2003.9       4.225e+05    6.7602           2.889e+07   462.23          4.225e+05   6.7602      7.422e+06   118.75      3.1368        
14     8.3293       638.05       2299.9       4.850e+05    7.7601           2.888e+07   462.1           4.850e+05   7.7601      7.568e+06   121.09      3.1368        
15     8.3298       638.06       2093.7       4.405e+05    7.048            2.887e+07   461.95          4.405e+05   7.048       7.479e+06   119.66      3.1368        
16     8.3319       638.04       2104.2       4.308e+05    6.8922           2.887e+07   461.9           4.308e+05   6.8922      7.505e+06   120.08      3.1368        
17     8.3295       638.05       2182.4       4.564e+05    7.3025           2.888e+07   462.04          4.564e+05   7.3025      7.420e+06   118.73      3.1368        
18     8.331        638.05       2020.3       4.220e+05    6.7518           2.888e+07   462.12          4.220e+05   6.7518      7.445e+06   119.12      3.1368        
19     8.3305       638.06       2248.7       4.705e+05    7.5288           2.888e+07   462.12          4.705e+05   7.5288      7.728e+06   123.64      3.1368        
20     8.33         638.04       2425.7       5.113e+05    8.1806           2.889e+07   462.21          5.113e+05   8.1806      7.885e+06   126.16      3.1368        
21     8.329        638.06       2047.7       4.165e+05    6.6648           2.887e+07   461.92          4.165e+05   6.6648      7.442e+06   119.08      3.1368        
22     8.3289       638.04       2341.7       4.706e+05    7.5295           2.890e+07   462.43          4.706e+05   7.5295      7.782e+06   124.51      3.1368        
23     8.3288       638.06       2168.8       4.380e+05    7.0083           2.889e+07   462.23          4.380e+05   7.0083      7.535e+06   120.56      3.1368        
24     8.3307       638.07       2007.2       4.038e+05    6.4608           2.886e+07   461.7           4.038e+05   6.4608      7.446e+06   119.13      3.1368        
25     8.3301       638.06       2138.2       4.314e+05    6.9017           2.890e+07   462.38          4.314e+05   6.9017      7.517e+06   120.27      3.1368        
26     8.3296       638.08       2063.7       4.238e+05    6.7803           2.888e+07   462.16          4.238e+05   6.7803      7.253e+06   116.05      3.1368        
27     8.3299       638.08       2182.2       4.500e+05    7.1997           2.888e+07   462.01          4.500e+05   7.1997      7.590e+06   121.44      3.1368        
28     8.3298       638.07       2060.3       4.140e+05    6.6245           2.888e+07   462.06          4.140e+05   6.6245      7.162e+06   114.6       3.1368        
29     8.3282       638.07       2347.3       5.072e+05    8.115            2.890e+07   462.41          5.072e+05   8.115       7.866e+06   125.85      3.1368        
30     8.3315       638.06       2131.5       4.376e+05    7.0021           2.888e+07   462.13          4.376e+05   7.0021      7.441e+06   119.06      3.1368        
31     8.3289       638.11       2272.4       4.601e+05    7.3614           2.889e+07   462.21          4.601e+05   7.3614      7.701e+06   123.21      3.1368        
32     8.328        638.04       2164.8       4.519e+05    7.2303           2.889e+07   462.21          4.519e+05   7.2303      7.540e+06   120.64      3.1368        
33     8.3255       638.05       2216.8       4.493e+05    7.1887           2.888e+07   462.09          4.493e+05   7.1887      7.529e+06   120.47      3.1368        
34     8.3272       638.05       2252.4       4.685e+05    7.4966           2.889e+07   462.26          4.685e+05   7.4966      7.518e+06   120.29      3.1368        
35     8.3287       638.05       2232.4       4.676e+05    7.4817           2.890e+07   462.33          4.676e+05   7.4817      7.540e+06   120.65      3.1368        
