Performance Recorder: RTAR_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      4.9325       11.644       0.15518      4.329e+04    0.69269          1.063e+04   0.17005         1.840e+02   0.002944    2.255e+03   0.03608     0.019862      
1      4.9339       11.649       1.5972       4.370e+04    0.6992           3.442e+05   5.5078          3.629e+03   0.058064    3.268e+03   0.052288    0.019862      
2      4.9327       11.655       0.17461      3.387e+04    0.54198          2.888e+04   0.46213         4.590e+02   0.007344    2.662e+03   0.042592    0.019862      
3      4.9324       11.654       0.10328      3.011e+04    0.48176          8.132e+03   0.13011         1.560e+02   0.002496    1.492e+03   0.023872    0.019862      
4      4.9328       11.705       0.2549       2.616e+04    0.41859          4.277e+04   0.68434         4.720e+02   0.007552    2.488e+03   0.039808    0.019862      
5      4.9335       11.637       0.18266      2.360e+04    0.37758          2.770e+04   0.44323         3.700e+02   0.00592     1.903e+03   0.030448    0.019862      
6      4.9335       11.632       0.37226      2.405e+04    0.38482          4.942e+04   0.79067         5.250e+02   0.0084      2.457e+03   0.039312    0.019862      
7      4.9332       11.663       0.54264      2.656e+04    0.42504          9.189e+04   1.4703          9.150e+02   0.01464     2.581e+03   0.041296    0.019862      
8      4.9329       11.678       1.1455       2.546e+04    0.40736          2.008e+05   3.2121          1.912e+03   0.030592    3.804e+03   0.060864    0.019862      
9      4.9336       11.653       0.091496     3.027e+04    0.48437          7.188e+03   0.11501         1.310e+02   0.002096    1.171e+03   0.018736    0.019862      
10     4.9335       11.663       0.15443      3.166e+04    0.50651          2.562e+04   0.40992         3.700e+02   0.00592     3.167e+03   0.050672    0.019862      
11     4.9327       11.673       0.19561      4.140e+04    0.66238          3.955e+04   0.63274         5.620e+02   0.008992    3.562e+03   0.056992    0.019862      
