Performance Recorder: RTAR_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
43     4.7413       11.093       1.7621       2.000e+00    3.2e-05          2.639e+05   4.2222          1.637e+03   0.026192    8.392e+03   0.13427     0.019607      
44     4.7408       11.086       0.22092      1.712e+04    0.27394          2.854e+04   0.45658         3.030e+02   0.004848    4.025e+03   0.0644      0.019607      
45     4.7422       11.1         0.25974      3.739e+04    0.59826          5.093e+04   0.81483         3.520e+02   0.005632    3.160e+03   0.05056     0.019607      
46     4.7408       11.099       0.14741      5.387e+04    0.86195          2.617e+04   0.41878         2.530e+02   0.004048    4.588e+03   0.073408    0.019607      
47     4.7412       11.128       0.14106      4.118e+04    0.65886          1.780e+04   0.28475         1.900e+02   0.00304     3.396e+03   0.054336    0.019607      
48     4.7402       11.108       0.35057      2.763e+04    0.44203          7.441e+04   1.1906          6.940e+02   0.011104    4.768e+03   0.076288    0.019607      
49     4.7406       11.082       0.16039      4.229e+04    0.67667          2.603e+04   0.41654         2.920e+02   0.004672    3.995e+03   0.06392     0.019607      
50     4.7407       11.076       0.15868      5.855e+04    0.93674          2.639e+04   0.42226         3.100e+02   0.00496     3.881e+03   0.062096    0.019607      
51     4.7404       11.093       0.21267      3.895e+04    0.62325          3.814e+04   0.61021         4.130e+02   0.006608    4.481e+03   0.071696    0.019607      
52     4.7423       11.081       3.6083       5.975e+04    0.95598          7.023e+05   11.237          3.768e+03   0.060288    5.510e+03   0.08816     0.019607      
53     4.7418       11.09        0.18724      3.736e+04    0.59778          2.261e+04   0.36179         2.770e+02   0.004432    3.507e+03   0.056112    0.019607      
54     4.7419       11.092       0.19079      2.923e+04    0.46766          2.912e+04   0.46594         2.910e+02   0.004656    4.798e+03   0.076768    0.019607      
55     4.7414       11.176       0.35617      1.909e+04    0.30547          6.019e+04   0.96301         5.060e+02   0.008096    5.431e+03   0.086896    0.019607      
56     4.74         11.117       0.31196      6.674e+04    1.0678           5.702e+04   0.91224         4.990e+02   0.007984    6.240e+03   0.09984     0.019607      
57     4.7415       11.082       0.17512      3.216e+04    0.5145           3.287e+04   0.52594         3.090e+02   0.004944    4.676e+03   0.074816    0.019607      
58     4.7406       11.066       0.16558      2.531e+04    0.40499          1.745e+04   0.27926         2.570e+02   0.004112    2.386e+03   0.038176    0.019607      
59     4.7411       11.096       0.22926      1.861e+04    0.29771          4.483e+04   0.71725         3.950e+02   0.00632     5.109e+03   0.081744    0.019607      
60     4.7418       11.091       0.24943      3.400e+04    0.54402          5.778e+04   0.92446         5.370e+02   0.008592    4.335e+03   0.06936     0.019607      
61     4.7425       11.101       0.20321      6.052e+04    0.96829          3.076e+04   0.49214         3.740e+02   0.005984    3.850e+03   0.0616      0.019607      
62     4.742        11.105       0.12691      7.416e+04    1.1866           1.379e+04   0.22058         1.910e+02   0.003056    2.586e+03   0.041376    0.019607      
63     4.7424       11.114       1.5802       2.350e+04    0.37602          2.931e+05   4.6889          4.382e+03   0.070112    9.744e+03   0.1559      0.019607      
