Performance Recorder: AA_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
45     8.1038       922.45       1822         3.842e+05    6.1472           2.793e+07   446.94          3.842e+05   6.1472      6.930e+06   110.88      3.7395        
46     8.1042       922.44       1713.9       3.478e+05    5.5655           2.732e+07   437.05          3.478e+05   5.5655      6.558e+06   104.92      3.7395        
47     8.101        922.45       1895.9       3.779e+05    6.0458           2.599e+07   415.79          3.779e+05   6.0458      6.868e+06   109.89      3.7395        
48     8.1044       922.42       1999         3.988e+05    6.3803           2.488e+07   398.12          3.988e+05   6.3803      7.227e+06   115.64      3.7395        
49     8.1049       922.44       1857.1       3.502e+05    5.6039           2.800e+07   448.01          3.502e+05   5.6039      6.557e+06   104.91      3.7395        
50     8.1043       922.44       2098         4.283e+05    6.8528           2.542e+07   406.7           4.283e+05   6.8528      7.385e+06   118.16      3.7395        
51     8.1042       922.43       1962.2       3.821e+05    6.1134           2.038e+07   326.16          3.821e+05   6.1134      7.257e+06   116.11      3.7395        
52     8.1042       922.44       2317         4.672e+05    7.4749           2.362e+07   377.99          4.672e+05   7.4749      8.021e+06   128.33      3.7395        
53     8.1044       922.44       2069.4       4.567e+05    7.3077           2.292e+07   366.7           4.567e+05   7.3077      7.768e+06   124.28      3.7395        
54     8.1036       922.43       2271.2       4.632e+05    7.4109           2.802e+07   448.29          4.632e+05   7.4109      7.232e+06   115.72      3.7395        
55     8.1024       922.47       1707.6       3.420e+05    5.4719           2.878e+07   460.52          3.420e+05   5.4719      6.777e+06   108.43      3.7395        
56     8.105        922.45       2113.1       4.681e+05    7.4893           2.721e+07   435.44          4.681e+05   7.4893      7.907e+06   126.52      3.7395        
57     8.1023       922.45       2194.3       5.114e+05    8.183            2.873e+07   459.75          5.114e+05   8.183       8.085e+06   129.36      3.7395        
58     8.1051       922.45       1571.5       3.132e+05    5.0115           2.865e+07   458.38          3.132e+05   5.0115      6.467e+06   103.47      3.7395        
59     8.1041       922.46       1716.9       3.504e+05    5.6064           2.812e+07   450             3.504e+05   5.6064      6.246e+06   99.943      3.7395        
60     8.1076       922.46       2069.7       4.122e+05    6.5944           2.671e+07   427.42          4.122e+05   6.5944      7.021e+06   112.33      3.7395        
61     8.1065       922.46       1876.5       3.787e+05    6.0588           2.511e+07   401.74          3.787e+05   6.0588      7.354e+06   117.66      3.7395        
62     8.1076       922.44       2211.8       4.655e+05    7.448            2.175e+07   347.95          4.655e+05   7.448       7.808e+06   124.93      3.7395        
63     8.1074       922.48       1902.7       3.787e+05    6.0598           2.865e+07   458.42          3.787e+05   6.0598      7.278e+06   116.45      3.7395        
