Performance Recorder: CBC_RTA_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      6.7653       13.039       8.8465       7.040e+02    0.011264         3.358e+04   0.53725         7.289e+05   11.662      4.329e+04   0.69269     0.029544      
1      6.7629       13.04        8.1006       7.040e+02    0.011264         3.508e+04   0.56123         6.679e+05   10.686      4.370e+04   0.6992      0.029544      
2      6.7629       13.044       6.5137       7.040e+02    0.011264         3.504e+04   0.56066         4.905e+05   7.8479      3.387e+04   0.54198     0.029544      
3      6.7624       13.058       6.5414       7.040e+02    0.011264         3.712e+04   0.59392         4.336e+05   6.9376      3.011e+04   0.48176     0.029544      
4      6.7647       13.03        5.8166       7.040e+02    0.011264         3.711e+04   0.5937          3.542e+05   5.6677      2.616e+04   0.41859     0.029544      
5      6.7653       13.052       5.6866       7.040e+02    0.011264         3.893e+04   0.62286         3.373e+05   5.3963      2.360e+04   0.37758     0.029544      
6      6.7655       13.031       6.734        7.040e+02    0.011264         3.966e+04   0.63464         3.905e+05   6.2486      2.405e+04   0.38482     0.029544      
7      6.765        13.053       6.2165       7.040e+02    0.011264         3.939e+04   0.63019         3.675e+05   5.8803      2.656e+04   0.42504     0.029544      
8      6.7647       13.05        6.8046       7.040e+02    0.011264         3.932e+04   0.62912         4.176e+05   6.682       2.546e+04   0.40736     0.029544      
9      6.7627       13.06        8.4246       7.040e+02    0.011264         3.984e+04   0.63747         5.338e+05   8.5407      3.027e+04   0.48437     0.029544      
10     6.7631       13.067       7.6067       7.040e+02    0.011264         3.747e+04   0.59947         5.191e+05   8.3063      3.166e+04   0.50651     0.029544      
11     6.7619       13.102       8.5521       7.040e+02    0.011264         3.500e+04   0.56003         6.424e+05   10.278      4.140e+04   0.66238     0.029544      
12     6.7646       13.074       6.5675       7.040e+02    0.011264         3.630e+04   0.58083         4.648e+05   7.436       3.172e+04   0.5076      0.029544      
