Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
43     6.8916       9.4699       7.3422       7.040e+02    0.011264         4.126e+04   0.66011         5.090e+05   8.1442      2.664e+04   0.42622     0.026509      
44     6.892        9.4472       8.2188       7.040e+02    0.011264         4.138e+04   0.66213         4.609e+05   7.3738      2.645e+04   0.42326     0.026509      
45     6.8917       9.4553       9.2777       7.040e+02    0.011264         4.156e+04   0.66488         4.450e+05   7.1198      2.548e+04   0.40763     0.026509      
46     6.8925       9.4572       9.4189       7.040e+02    0.011264         4.134e+04   0.66136         4.610e+05   7.3756      2.458e+04   0.3932      0.026509      
47     6.8924       9.4979       5.9053       7.040e+02    0.011264         4.152e+04   0.66437         4.937e+05   7.8993      2.712e+04   0.43395     0.026509      
48     6.8954       9.4682       9.8708       7.040e+02    0.011264         4.092e+04   0.65467         4.352e+05   6.9633      2.362e+04   0.378       0.026509      
49     6.8926       9.4485       8.6969       7.040e+02    0.011264         4.138e+04   0.6621          4.401e+05   7.0416      2.519e+04   0.40306     0.026509      
50     6.8937       9.4551       8.3415       7.040e+02    0.011264         4.124e+04   0.65976         4.715e+05   7.544       2.492e+04   0.39875     0.026509      
51     6.8944       9.4676       9.1827       7.040e+02    0.011264         4.139e+04   0.66222         4.184e+05   6.6952      2.390e+04   0.38234     0.026509      
52     6.8947       9.4651       9.0074       7.040e+02    0.011264         4.157e+04   0.6651          4.360e+05   6.976       2.382e+04   0.38117     0.026509      
53     6.8912       9.4434       9.8617       7.040e+02    0.011264         4.147e+04   0.66347         4.784e+05   7.6548      2.613e+04   0.41814     0.026509      
54     6.8949       9.4493       8.4952       7.040e+02    0.011264         4.145e+04   0.66315         4.311e+05   6.8976      2.431e+04   0.38893     0.026509      
55     6.8971       9.4764       8.9252       7.040e+02    0.011264         4.130e+04   0.66078         4.193e+05   6.7094      2.458e+04   0.39325     0.026509      
56     6.8938       9.4476       6.9779       7.040e+02    0.011264         4.145e+04   0.66315         4.534e+05   7.2548      2.473e+04   0.39565     0.026509      
57     6.8914       9.439        6.5454       7.040e+02    0.011264         4.133e+04   0.66123         4.365e+05   6.9832      2.526e+04   0.40411     0.026509      
58     6.8931       9.5041       6.1682       7.040e+02    0.011264         4.116e+04   0.65864         4.492e+05   7.1876      2.416e+04   0.3865      0.026509      
59     6.8927       9.4671       9.6756       7.040e+02    0.011264         4.142e+04   0.66277         4.686e+05   7.4976      2.565e+04   0.41037     0.026509      
60     6.8943       9.4269       5.8485       7.040e+02    0.011264         4.118e+04   0.6589          4.248e+05   6.7973      2.396e+04   0.38339     0.026509      
61     6.894        9.4541       5.6252       7.040e+02    0.011264         4.135e+04   0.66162         4.575e+05   7.3206      2.554e+04   0.40859     0.026509      
62     6.8955       9.4618       9.5825       7.040e+02    0.011264         4.145e+04   0.66322         4.659e+05   7.4552      2.478e+04   0.39653     0.026509      
63     6.8958       9.4722       7.9029       7.490e+02    0.011984         4.173e+04   0.66773         4.839e+05   7.743       2.599e+04   0.4159      0.026509      
