Performance Recorder: RTAR_2D_Detailed_RandPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      7.8293        0.7594        0.58602      0.13514      2.831e+04    4.180e+02    3.158e+03    0.0098425     
1      8.0363        0.64889       0.46184      0.10773      2.827e+04    3.170e+02    2.437e+03    0.0098425     
2      7.6598        0.88611       0.57648      0.087068     2.810e+04    3.990e+02    2.128e+03    0.0098425     
3      7.7558        0.78769       0.63712      0.15147      2.804e+04    4.940e+02    2.041e+03    0.0098425     
4      7.5464        0.95254       0.63802      0.11744      2.889e+04    5.620e+02    2.154e+03    0.0098425     
5      7.9191        0.75043       0.44112      0.10288      2.896e+04    3.720e+02    2.404e+03    0.0098425     
6      5.7034        1.9366        1.6249       0.12498      2.748e+04    1.603e+03    2.613e+03    0.0098425     
7      6.4317        1.7943        1.0448       0.11725      2.776e+04    1.472e+03    2.581e+03    0.0098425     
8      7.466         1.1481        0.54496      0.10227      2.304e+04    4.250e+02    2.437e+03    0.0098425     
9      7.5844        1.1086        0.45259      0.12485      2.309e+04    3.000e+02    2.564e+03    0.0098425     
10     7.4314        1.1405        0.5263       0.085424     2.336e+04    4.010e+02    1.818e+03    0.0098425     
11     7.4003        1.1202        0.6402       0.1482       2.327e+04    5.140e+02    1.839e+03    0.0098425     
12     7.3253        1.1542        0.62887      0.11356      2.392e+04    4.870e+02    1.821e+03    0.0098425     
13     7.5343        1.1252        0.43065      0.087518     2.380e+04    3.100e+02    2.043e+03    0.0098425     
14     6.0273        1.8132        1.376        0.12224      2.238e+04    1.623e+03    2.299e+03    0.0098425     
15     6.5357        1.7107        1.0038       0.10909      2.316e+04    1.577e+03    2.298e+03    0.0098425     
16     7.365         1.2654        0.53953      0.10757      2.257e+04    4.270e+02    2.128e+03    0.0098425     
17     7.5299        1.1663        0.44813      0.089543     2.258e+04    3.160e+02    1.818e+03    0.0098425     
18     7.2177        1.3507        0.55146      0.095594     2.276e+04    4.010e+02    2.060e+03    0.0098425     
19     7.2597        1.3098        0.60893      0.13628      2.221e+04    4.890e+02    1.656e+03    0.0098425     
20     7.1575        1.3707        0.61073      0.096807     2.307e+04    5.110e+02    1.556e+03    0.0098425     
21     7.4275        1.2434        0.44038      0.084773     2.332e+04    3.410e+02    1.849e+03    0.0098425     
22     5.644         2.2351        1.381        0.1174       2.207e+04    1.651e+03    2.096e+03    0.0098425     
23     5.984         2.2583        1.0347       0.10051      2.229e+04    1.501e+03    2.103e+03    0.0098425     
24     7.3358        1.3131        0.50763      0.10528      2.276e+04    4.320e+02    2.041e+03    0.0098425     
25     7.5019        1.2025        0.43245      0.09309      2.294e+04    3.060e+02    1.839e+03    0.0098425     
26     7.1816        1.3569        0.56663      0.080065     2.308e+04    4.020e+02    1.656e+03    0.0098425     
27     7.2352        1.3284        0.59707      0.15433      2.238e+04    4.950e+02    2.080e+03    0.0098425     
28     7.144         1.3739        0.58646      0.10574      2.326e+04    5.610e+02    1.625e+03    0.0098425     
29     7.3485        1.3126        0.4274       0.090745     2.350e+04    3.630e+02    1.881e+03    0.0098425     
30     5.8857        1.9857        1.3438       0.10832      2.205e+04    1.604e+03    2.073e+03    0.0098425     
31     6.2242        2.0245        0.99881      0.1081       2.240e+04    1.474e+03    2.011e+03    0.0098425     
32     5.6135        3.0093        0.55099      0.109        2.216e+04    4.420e+02    2.154e+03    0.0098425     
33     5.8161        2.8867        0.43822      0.087619     2.211e+04    3.240e+02    1.821e+03    0.0098425     
34     5.4448        3.1338        0.53603      0.076969     2.193e+04    3.620e+02    1.556e+03    0.0098425     
35     5.5291        3.052         0.5943       0.13081      2.168e+04    5.080e+02    1.625e+03    0.0098425     
36     5.3007        3.2294        0.60598      0.11747      2.232e+04    5.270e+02    2.074e+03    0.0098425     
37     5.6806        2.9991        0.4325       0.082169     2.269e+04    3.270e+02    1.822e+03    0.0098425     
38     3.4921        4.3619        1.4098       0.10765      2.142e+04    1.644e+03    2.013e+03    0.0098425     
39     3.9243        4.3314        1.0196       0.099021     2.165e+04    1.503e+03    1.944e+03    0.0098425     
40     8.2361        0.38223       0.54425      0.10164      2.492e+04    4.050e+02    2.404e+03    0.0098425     
41     8.3431        0.34873       0.45147      0.094612     2.471e+04    3.040e+02    2.043e+03    0.0098425     
42     8.0328        0.43479       0.64481      0.083361     2.471e+04    4.250e+02    1.849e+03    0.0098425     
43     8.1457        0.39873       0.61751      0.14535      2.433e+04    5.200e+02    1.881e+03    0.0098425     
44     7.9119        0.55559       0.64789      0.11228      2.523e+04    5.010e+02    1.822e+03    0.0098425     
45     8.2798        0.35983       0.45367      0.11337      2.534e+04    3.590e+02    2.564e+03    0.0098425     
46     6.9123        0.92609       1.3668       0.12229      2.419e+04    1.628e+03    2.340e+03    0.0098425     
47     7.2856        0.92067       1.0506       0.10356      2.433e+04    1.495e+03    2.307e+03    0.0098425     
48     7.0416        1.6147        0.51036      0.12594      2.898e+04    4.110e+02    2.613e+03    0.0098425     
49     7.1896        1.5238        0.42964      0.108        2.917e+04    3.090e+02    2.299e+03    0.0098425     
50     6.8346        1.6991        0.59004      0.091036     2.944e+04    3.890e+02    2.096e+03    0.0098425     
51     6.936         1.6361        0.60874      0.15457      2.873e+04    4.890e+02    2.073e+03    0.0098425     
52     6.7128        1.8305        0.5916       0.11898      2.960e+04    5.030e+02    2.013e+03    0.0098425     
53     7.0675        1.6263        0.41671      0.10432      3.009e+04    3.670e+02    2.340e+03    0.0098425     
54     4.9942        2.9461        1.3221       0.13111      2.857e+04    1.661e+03    3.078e+03    0.0098425     
55     5.5241        2.7629        0.98377      0.11759      2.885e+04    1.508e+03    2.559e+03    0.0098425     
56     7.6649        0.94396       0.55692      0.12818      2.894e+04    4.420e+02    2.581e+03    0.0098425     
57     7.8105        0.8822        0.44828      0.10582      2.888e+04    3.020e+02    2.298e+03    0.0098425     
58     7.5304        0.98226       0.5948       0.091406     2.924e+04    3.850e+02    2.103e+03    0.0098425     
59     7.558         0.96291       0.6463       0.15297      2.861e+04    4.650e+02    2.011e+03    0.0098425     
60     7.467         1.019         0.61939      0.10799      2.937e+04    5.060e+02    1.944e+03    0.0098425     
61     7.7007        0.9599        0.43022      0.10457      2.972e+04    3.290e+02    2.307e+03    0.0098425     
62     6.3177        1.5124        1.396        0.12637      2.815e+04    1.652e+03    2.559e+03    0.0098425     
63     6.7304        1.4571        1.0777       0.11909      2.875e+04    1.561e+03    2.892e+03    0.0098425     
