Performance Recorder: RTA_2D_Detailed_RandPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      4.0687        58.323        20.83        0.70589      4.180e+02    4.518e+05    2.831e+04    0.087847      
1      9.0497        51.92         20.997       0.75716      4.250e+02    4.497e+05    2.827e+04    0.087847      
2      9.7167        53.225        20.222       0.72736      4.270e+02    4.482e+05    2.810e+04    0.087847      
3      15.502        46.258        19.671       0.59568      4.320e+02    4.383e+05    2.804e+04    0.087847      
4      12.86         51.567        20.157       0.65178      4.420e+02    4.565e+05    2.889e+04    0.087847      
5      4.0073        58.65         20.636       0.74868      4.050e+02    4.662e+05    2.896e+04    0.087847      
6      12.278        51.45         19.823       0.67197      4.110e+02    4.373e+05    2.748e+04    0.087847      
7      5.0093        56.003        21.199       0.74014      4.420e+02    4.498e+05    2.776e+04    0.087847      
8      3.3679        59.832        19.797       0.40285      3.170e+02    4.497e+05    2.304e+04    0.087847      
9      8.4916        53.466        19.797       0.44724      3.000e+02    4.575e+05    2.309e+04    0.087847      
10     9.1602        54.342        19.489       0.42398      3.160e+02    4.519e+05    2.336e+04    0.087847      
11     15.087        47.374        18.828       0.42956      3.060e+02    4.423e+05    2.327e+04    0.087847      
12     12.608        53.037        18.54        0.50895      3.240e+02    4.593e+05    2.392e+04    0.087847      
13     3.74          59.786        19.573       0.44557      3.040e+02    4.700e+05    2.380e+04    0.087847      
14     11.116        52.915        19.341       0.41128      3.090e+02    4.412e+05    2.238e+04    0.087847      
15     4.6176        57.209        20.22        0.42205      3.020e+02    4.521e+05    2.316e+04    0.087847      
16     3.7306        58.114        21.695       0.54735      3.990e+02    4.482e+05    2.257e+04    0.087847      
17     13.713        47.845        20.753       0.57641      4.010e+02    4.519e+05    2.258e+04    0.087847      
18     9.9854        50.605        20.673       0.40349      4.010e+02    4.558e+05    2.276e+04    0.087847      
19     14.576        46.928        20.429       0.47335      4.020e+02    4.406e+05    2.221e+04    0.087847      
20     12.511        51.056        20.841       0.51685      3.620e+02    4.592e+05    2.307e+04    0.087847      
21     3.8737        58.521        21.403       0.46252      4.250e+02    4.687e+05    2.332e+04    0.087847      
22     12.921        50.921        20.152       0.44796      3.890e+02    4.404e+05    2.207e+04    0.087847      
23     4.837         55.635        22.039       0.4343       3.850e+02    4.517e+05    2.229e+04    0.087847      
24     3.7712        57.851        21.952       0.44025      4.940e+02    4.383e+05    2.276e+04    0.087847      
25     13.916        47.743        20.796       0.47716      5.140e+02    4.423e+05    2.294e+04    0.087847      
26     9.952         50.435        20.905       0.39621      4.890e+02    4.406e+05    2.308e+04    0.087847      
27     14.608        46.754        20.613       0.48728      4.950e+02    4.374e+05    2.238e+04    0.087847      
28     12.251        50.94         21.235       0.51241      5.080e+02    4.493e+05    2.326e+04    0.087847      
29     3.8356        58.238        21.566       0.4603       5.200e+02    4.579e+05    2.350e+04    0.087847      
30     13.32         50.815        19.965       0.48336      4.890e+02    4.302e+05    2.205e+04    0.087847      
31     4.609         55.658        22.281       0.4663       4.650e+02    4.419e+05    2.240e+04    0.087847      
32     4.1656        60.07         22.235       0.58414      5.620e+02    4.565e+05    2.216e+04    0.087847      
33     14.108        47.652        20.611       0.56448      4.870e+02    4.593e+05    2.211e+04    0.087847      
34     10.281        51.273        19.95        0.50439      5.110e+02    4.592e+05    2.193e+04    0.087847      
35     14.647        46.412        20.892       0.4556       5.610e+02    4.493e+05    2.168e+04    0.087847      
36     12.566        51.27         20.399       0.44292      5.270e+02    4.708e+05    2.232e+04    0.087847      
37     3.9967        58.401        21.134       0.52781      5.010e+02    4.766e+05    2.269e+04    0.087847      
38     12.801        50.793        20.617       0.45416      5.030e+02    4.472e+05    2.142e+04    0.087847      
39     4.5904        56.362        21.676       0.45759      5.060e+02    4.593e+05    2.165e+04    0.087847      
40     3.4986        61.329        21.491       0.53641      3.720e+02    4.662e+05    2.492e+04    0.087847      
41     13.929        48.971        19.215       0.52189      3.100e+02    4.700e+05    2.471e+04    0.087847      
42     9.5748        51.827        20.09        0.43309      3.410e+02    4.687e+05    2.471e+04    0.087847      
43     15.069        46.964        19.733       0.48743      3.630e+02    4.579e+05    2.433e+04    0.087847      
44     12.379        52.467        19.219       0.50585      3.270e+02    4.766e+05    2.523e+04    0.087847      
45     3.6306        59.153        20.519       0.4868       3.590e+02    4.914e+05    2.534e+04    0.087847      
46     11.921        51.988        19.965       0.48264      3.670e+02    4.572e+05    2.419e+04    0.087847      
47     4.7884        57.683        20.156       0.49927      3.290e+02    4.694e+05    2.433e+04    0.087847      
48     9.0147        52.896        21.865       0.7648       1.603e+03    4.373e+05    2.898e+04    0.087847      
49     20.433        41.429        20.587       0.8446       1.623e+03    4.412e+05    2.917e+04    0.087847      
50     14.889        44.947        21.682       0.59056      1.651e+03    4.404e+05    2.944e+04    0.087847      
51     21.55         40.551        20.121       0.72434      1.604e+03    4.302e+05    2.873e+04    0.087847      
52     16.857        45.691        22.361       0.87039      1.644e+03    4.472e+05    2.960e+04    0.087847      
53     4.0848        57.715        21.959       0.84649      1.628e+03    4.572e+05    3.009e+04    0.087847      
54     18.464        45.533        20.49        0.72243      1.661e+03    4.358e+05    2.857e+04    0.087847      
55     8.0922        53.166        21.843       0.69904      1.652e+03    4.425e+05    2.885e+04    0.087847      
56     9.8547        51.803        22.302       0.62427      1.472e+03    4.498e+05    2.894e+04    0.087847      
57     21.288        40.346        20.902       0.59484      1.577e+03    4.521e+05    2.888e+04    0.087847      
58     15.967        43.858        21.775       0.52989      1.501e+03    4.517e+05    2.924e+04    0.087847      
59     21.09         39.475        21.948       0.69623      1.474e+03    4.419e+05    2.861e+04    0.087847      
60     18.156        44.61         22.128       0.65186      1.503e+03    4.593e+05    2.937e+04    0.087847      
61     4.313         56.617        22.727       0.62153      1.495e+03    4.694e+05    2.972e+04    0.087847      
62     18.79         44.434        21.423       0.68205      1.508e+03    4.425e+05    2.815e+04    0.087847      
63     8.2317        52.067        23.059       0.65159      1.561e+03    4.572e+05    2.875e+04    0.087847      
