Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
46     60.177       26.595       13.912       1.488e+04    0.23805          9.494e+05   15.191          7.286e+05   11.658      3.624e+04   0.57987     0.11857       
47     60.177       26.644       9.6497       1.488e+04    0.23805          9.500e+05   15.199          7.276e+05   11.642      3.609e+04   0.57746     0.11857       
48     60.178       26.603       14.537       1.488e+04    0.23805          9.493e+05   15.189          7.266e+05   11.626      3.640e+04   0.58234     0.11857       
49     60.177       26.575       14.377       1.488e+04    0.23805          9.493e+05   15.188          7.272e+05   11.636      3.632e+04   0.58104     0.11857       
50     60.178       26.564       10.411       1.488e+04    0.23805          9.495e+05   15.192          7.256e+05   11.609      3.621e+04   0.57939     0.11857       
51     60.177       26.605       14.838       1.488e+04    0.23805          9.494e+05   15.191          7.245e+05   11.592      3.631e+04   0.58091     0.11857       
52     60.179       26.595       15.036       1.488e+04    0.23805          9.492e+05   15.187          7.269e+05   11.631      3.630e+04   0.58082     0.11857       
53     60.176       26.58        14.472       1.488e+04    0.23805          9.493e+05   15.189          7.263e+05   11.621      3.614e+04   0.57826     0.11857       
54     60.179       26.562       12.542       1.488e+04    0.23805          9.495e+05   15.193          7.256e+05   11.61       3.617e+04   0.57878     0.11857       
55     60.177       26.644       14.093       1.488e+04    0.23805          9.494e+05   15.191          7.264e+05   11.622      3.620e+04   0.57926     0.11857       
56     60.178       26.581       13.184       1.488e+04    0.23805          9.492e+05   15.188          7.278e+05   11.644      3.631e+04   0.58091     0.11857       
57     60.177       26.592       13.315       1.488e+04    0.23805          9.494e+05   15.19           7.267e+05   11.628      3.613e+04   0.5781      0.11857       
58     60.177       26.552       10.748       1.488e+04    0.23805          9.496e+05   15.194          7.289e+05   11.662      3.630e+04   0.58088     0.11857       
59     60.176       26.58        13.95        1.488e+04    0.23805          9.494e+05   15.191          7.273e+05   11.637      3.625e+04   0.58        0.11857       
60     60.179       26.562       13.906       1.488e+04    0.23805          9.497e+05   15.196          7.279e+05   11.647      3.621e+04   0.57934     0.11857       
61     60.176       26.587       11.486       1.488e+04    0.23805          9.498e+05   15.197          7.253e+05   11.605      3.604e+04   0.57666     0.11857       
62     60.181       26.573       14.887       1.488e+04    0.23805          9.493e+05   15.189          7.274e+05   11.638      3.611e+04   0.57782     0.11857       
63     60.179       26.587       10.017       1.489e+04    0.23822          9.498e+05   15.197          7.282e+05   11.651      3.626e+04   0.58021     0.11857       
