Performance Recorder: RTAR_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      29.094       20.22        0.22196      3.929e+04    0.62867          6.183e+04   0.98933         1.600e+04   0.256       1.419e+03   0.022704    0.049752      
1      29.094       20.191       0.21363      3.876e+04    0.62013          5.560e+04   0.88963         1.439e+04   0.23024     1.347e+03   0.021552    0.049752      
2      29.094       20.188       0.21386      3.749e+04    0.5999           5.883e+04   0.94123         1.525e+04   0.244       1.384e+03   0.022144    0.049752      
3      29.093       20.215       0.22687      3.636e+04    0.58184          5.710e+04   0.91368         1.484e+04   0.23747     1.401e+03   0.022416    0.049752      
4      29.093       20.172       0.20994      3.663e+04    0.5861           5.675e+04   0.90805         1.479e+04   0.23669     1.407e+03   0.022512    0.049752      
5      29.093       20.18        0.21702      3.748e+04    0.59965          5.819e+04   0.93098         1.512e+04   0.24187     1.385e+03   0.02216     0.049752      
6      29.093       20.176       0.21094      3.760e+04    0.60166          5.544e+04   0.88704         1.442e+04   0.23066     1.358e+03   0.021728    0.049752      
7      29.094       20.206       0.22244      3.728e+04    0.59651          5.588e+04   0.89416         1.496e+04   0.23928     1.376e+03   0.022016    0.049752      
8      29.093       20.191       0.21826      3.669e+04    0.58699          5.429e+04   0.86862         1.392e+04   0.2227      1.343e+03   0.021488    0.049752      
9      29.093       20.208       0.2167       3.261e+04    0.5217           5.680e+04   0.90874         1.466e+04   0.23453     1.350e+03   0.0216      0.049752      
10     29.093       20.208       0.21896      3.616e+04    0.57859          5.572e+04   0.89158         1.474e+04   0.23592     1.342e+03   0.021472    0.049752      
11     29.093       20.2         0.20804      3.310e+04    0.52954          5.676e+04   0.90821         1.487e+04   0.23797     1.366e+03   0.021856    0.049752      
12     29.093       20.177       0.21305      3.617e+04    0.5787           5.542e+04   0.88677         1.460e+04   0.23357     1.363e+03   0.021808    0.049752      
13     29.093       20.195       0.21178      3.772e+04    0.60357          5.682e+04   0.90918         1.487e+04   0.23797     1.382e+03   0.022112    0.049752      
14     29.093       20.232       0.21306      3.707e+04    0.59315          5.839e+04   0.93429         1.487e+04   0.23795     1.380e+03   0.02208     0.049752      
15     29.093       20.208       0.2208       3.669e+04    0.58699          5.654e+04   0.90461         1.483e+04   0.23731     1.363e+03   0.021808    0.049752      
16     29.095       20.184       0.20747      3.429e+04    0.54869          5.752e+04   0.92037         1.495e+04   0.23925     1.368e+03   0.021888    0.049752      
17     29.094       20.192       0.21657      3.717e+04    0.59472          5.751e+04   0.92019         1.479e+04   0.23662     1.356e+03   0.021696    0.049752      
18     29.094       20.192       0.20763      3.498e+04    0.55966          5.532e+04   0.88504         1.443e+04   0.23085     1.329e+03   0.021264    0.049752      
19     29.094       20.207       0.21926      3.867e+04    0.61875          5.692e+04   0.91075         1.496e+04   0.23944     1.356e+03   0.021696    0.049752      
20     29.094       20.181       0.21309      3.860e+04    0.61758          5.692e+04   0.91064         1.467e+04   0.23466     1.381e+03   0.022096    0.049752      
21     29.093       20.167       0.21673      3.897e+04    0.62346          5.652e+04   0.90427         1.488e+04   0.23813     1.379e+03   0.022064    0.049752      
22     29.094       20.176       0.22178      3.808e+04    0.60928          5.709e+04   0.91339         1.464e+04   0.23419     1.375e+03   0.022       0.049752      
23     29.093       20.197       0.21939      3.715e+04    0.59438          5.520e+04   0.88312         1.449e+04   0.23189     1.366e+03   0.021856    0.049752      
24     29.093       20.198       0.22679      3.760e+04    0.60155          5.861e+04   0.93771         1.495e+04   0.23918     1.396e+03   0.022336    0.049752      
25     29.093       20.187       0.21688      3.492e+04    0.55866          5.770e+04   0.92314         1.491e+04   0.23856     1.405e+03   0.02248     0.049752      
26     29.093       20.173       0.21649      3.578e+04    0.57243          5.846e+04   0.93534         1.519e+04   0.24307     1.388e+03   0.022208    0.049752      
27     29.093       20.206       0.21565      3.826e+04    0.61208          5.706e+04   0.9129          1.491e+04   0.23862     1.350e+03   0.0216      0.049752      
