Performance Recorder: CBC_RTA_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      31.7         35.928       5.0056       1.488e+04    0.23805          2.137e+04   0.34186         6.991e+05   11.186      3.608e+04   0.57722     0.073113      
1      31.699       35.931       4.0606       1.488e+04    0.23805          3.788e+04   0.60608         7.701e+05   12.322      3.828e+04   0.61251     0.073113      
2      31.7         35.919       3.4225       1.488e+04    0.23805          7.823e+04   1.2517          8.029e+05   12.846      3.921e+04   0.62733     0.073113      
3      31.698       35.93        4.139        1.488e+04    0.23805          5.281e+04   0.84499         8.185e+05   13.097      3.991e+04   0.63854     0.073113      
4      31.7         35.923       3.5685       1.488e+04    0.23805          5.507e+04   0.88106         7.521e+05   12.033      3.716e+04   0.59453     0.073113      
5      31.699       35.926       3.386        1.488e+04    0.23805          6.119e+04   0.97898         7.666e+05   12.266      3.794e+04   0.60701     0.073113      
6      31.7         35.915       3.4133       1.488e+04    0.23805          6.084e+04   0.97344         7.573e+05   12.117      3.745e+04   0.59918     0.073113      
7      31.698       35.942       3.4526       1.488e+04    0.23805          5.436e+04   0.86976         7.301e+05   11.682      3.658e+04   0.58525     0.073113      
8      31.699       35.943       3.398        1.488e+04    0.23805          5.311e+04   0.84976         7.290e+05   11.665      3.621e+04   0.57939     0.073113      
9      31.699       35.958       3.3553       1.488e+04    0.23805          5.763e+04   0.92205         7.253e+05   11.605      3.647e+04   0.58355     0.073113      
10     31.7         35.936       3.4634       1.488e+04    0.23805          5.028e+04   0.80442         7.159e+05   11.455      3.579e+04   0.57261     0.073113      
11     31.698       35.948       3.3403       1.488e+04    0.23805          5.787e+04   0.92592         7.167e+05   11.468      3.627e+04   0.58038     0.073113      
12     31.693       35.957       3.4877       1.488e+04    0.23805          4.881e+04   0.78102         6.871e+05   10.994      3.522e+04   0.56355     0.073113      
13     31.692       35.947       3.441        1.488e+04    0.23805          4.869e+04   0.77898         6.853e+05   10.965      3.467e+04   0.55472     0.073113      
14     31.692       35.957       3.2804       1.488e+04    0.23805          4.411e+04   0.7057          6.722e+05   10.756      3.384e+04   0.54149     0.073113      
15     31.692       35.979       3.4642       1.488e+04    0.23805          4.430e+04   0.70886         6.719e+05   10.751      3.384e+04   0.5415      0.073113      
16     31.701       35.947       3.3441       1.488e+04    0.23805          3.599e+04   0.5759          6.578e+05   10.525      3.375e+04   0.53995     0.073113      
17     31.7         35.954       3.6964       1.488e+04    0.23805          7.917e+04   1.2668          7.606e+05   12.169      3.782e+04   0.6052      0.073113      
18     31.698       35.932       3.6575       1.488e+04    0.23805          9.867e+04   1.5788          8.392e+05   13.427      4.116e+04   0.65859     0.073113      
19     31.699       35.96        3.6078       1.488e+04    0.23805          7.936e+04   1.2698          8.113e+05   12.98       3.960e+04   0.63355     0.073113      
20     31.702       35.92        4.4707       1.488e+04    0.23805          2.768e+04   0.44288         7.492e+05   11.987      3.636e+04   0.58182     0.073113      
21     31.701       35.912       4.1486       1.488e+04    0.23805          4.115e+04   0.65837         7.148e+05   11.436      3.753e+04   0.60054     0.073113      
22     31.702       35.924       3.847        1.488e+04    0.23805          6.405e+04   1.0248          8.217e+05   13.147      3.992e+04   0.63878     0.073113      
23     31.701       35.932       3.965        1.488e+04    0.23805          9.344e+04   1.4951          8.502e+05   13.603      4.138e+04   0.66206     0.073113      
24     31.699       35.937       3.5039       1.488e+04    0.23805          7.430e+04   1.1889          7.987e+05   12.78       3.846e+04   0.61544     0.073113      
25     31.699       35.936       3.8085       1.488e+04    0.23805          6.703e+04   1.0724          7.827e+05   12.523      3.829e+04   0.61267     0.073113      
26     31.7         35.95        3.5207       1.488e+04    0.23805          6.626e+04   1.0602          7.689e+05   12.302      3.766e+04   0.60262     0.073113      
27     31.699       35.992       3.7727       1.488e+04    0.23805          6.476e+04   1.0362          7.584e+05   12.135      3.740e+04   0.59834     0.073113      
28     31.7         35.926       3.3206       1.488e+04    0.23805          5.784e+04   0.92538         7.400e+05   11.84       3.651e+04   0.58422     0.073113      
29     31.701       35.937       3.7265       1.488e+04    0.23805          6.986e+04   1.1177          7.441e+05   11.905      3.698e+04   0.59162     0.073113      
30     31.701       35.956       3.253        1.488e+04    0.23805          7.069e+04   1.1311          7.496e+05   11.994      3.739e+04   0.59826     0.073113      
31     31.695       35.951       3.4661       1.488e+04    0.23805          7.036e+04   1.1258          7.345e+05   11.751      3.675e+04   0.58795     0.073113      
32     31.698       35.944       3.5785       1.488e+04    0.23805          7.015e+04   1.1223          7.386e+05   11.818      3.676e+04   0.58808     0.073113      
33     31.7         35.925       3.7422       1.488e+04    0.23805          7.030e+04   1.1248          7.498e+05   11.998      3.655e+04   0.58483     0.073113      
34     31.697       35.931       3.8801       1.488e+04    0.23805          8.174e+04   1.3078          7.681e+05   12.29       3.732e+04   0.59706     0.073113      
35     31.699       35.957       3.9074       1.488e+04    0.23805          6.636e+04   1.0618          7.561e+05   12.097      3.679e+04   0.58861     0.073113      
36     31.698       35.938       3.553        1.488e+04    0.23805          6.201e+04   0.99213         6.975e+05   11.16       3.513e+04   0.56205     0.073113      
37     31.698       35.953       4.0649       1.488e+04    0.23805          7.561e+04   1.2098          7.455e+05   11.928      3.683e+04   0.5893      0.073113      
38     31.698       35.932       3.7433       1.488e+04    0.23805          7.338e+04   1.174           7.532e+05   12.051      3.724e+04   0.59586     0.073113      
