Performance Recorder: AA_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      341.44        365.94        147.84       99.453       4.992e+06    4.992e+06    1.497e+07    2.5775        
1      419.28        382.7         50.414       23.098       9.840e+05    9.840e+05    3.125e+06    2.5775        
2      573.74        1690.6        19.908       6.416        1.204e+05    1.204e+05    5.623e+05    2.5775        
3      668.62        1609.9        2.8701       0.00022      0.000e+00    0.000e+00    0.000e+00    2.5775        
4      668.55        1612.3        1.8949       0.000181     0.000e+00    0.000e+00    0.000e+00    2.5775        
5      668.62        1617.2        1.6022       0.000371     0.000e+00    0.000e+00    0.000e+00    2.5775        
6      668.64        1622.8        1.6066       0.00023      0.000e+00    0.000e+00    0.000e+00    2.5775        
7      668.61        1695.6        2.0492       0.00016      0.000e+00    0.000e+00    0.000e+00    2.5775        
8      433.68        368.15        52.093       29.232       9.840e+05    9.840e+05    3.125e+06    2.5775        
9      338.73        387.02        128.83       99.131       4.425e+06    4.425e+06    1.400e+07    2.5775        
10     574.18        1682.6        27.401       12.085       1.942e+05    1.942e+05    7.196e+05    2.5775        
11     743.15        1535.3        2.8999       0.000251     0.000e+00    0.000e+00    0.000e+00    2.5775        
12     742.98        1537.9        1.8652       0.00025      0.000e+00    0.000e+00    0.000e+00    2.5775        
13     743.14        1542.7        1.6395       0.000331     0.000e+00    0.000e+00    0.000e+00    2.5775        
14     743.06        1548.3        1.6462       0.000511     0.000e+00    0.000e+00    0.000e+00    2.5775        
15     743.09        1621.1        2.1034       0.000351     0.000e+00    0.000e+00    0.000e+00    2.5775        
16     1546.2        528.97        23.606       6.6995       1.204e+05    1.204e+05    5.623e+05    2.5775        
17     1519.1        554.15        25.268       9.7369       1.942e+05    1.942e+05    7.196e+05    2.5775        
18     768.49        1384.9        139.58       81.605       3.928e+06    3.928e+06    1.163e+07    2.5775        
19     1257.1        982.16        41.799       13.77        5.843e+05    5.843e+05    1.724e+06    2.5775        
20     1288.1        965.68        28.462       9.4572       3.495e+05    3.495e+05    1.080e+06    2.5775        
21     1272.8        985.82        27.735       8.5033       3.067e+05    3.067e+05    9.243e+05    2.5775        
22     1306.2        961.23        28.719       9.3251       3.144e+05    3.144e+05    9.163e+05    2.5775        
23     1364.2        987.02        31.528       11.897       4.072e+05    4.072e+05    1.234e+06    2.5775        
24     1359.3        738.58        1.1789       0.00032      0.000e+00    0.000e+00    0.000e+00    2.5775        
25     1278.9        818.8         1.349        0.000291     0.000e+00    0.000e+00    0.000e+00    2.5775        
26     811.72        1431.5        45.537       18.941       5.843e+05    5.843e+05    1.724e+06    2.5775        
27     1222.8        929.16        131.74       88.838       4.212e+06    4.212e+06    1.256e+07    2.5775        
28     1330.4        909.27        42.158       18.899       6.555e+05    6.555e+05    2.287e+06    2.5775        
29     1329.6        931.46        24.813       7.8857       2.551e+05    2.551e+05    8.417e+05    2.5775        
30     1368.6        903.93        22.966       8.2029       1.450e+05    1.450e+05    5.068e+05    2.5775        
31     1421.9        932.43        24.643       7.941        2.251e+05    2.251e+05    7.974e+05    2.5775        
32     1346.5        754.66        0.9672       0.00017      0.000e+00    0.000e+00    0.000e+00    2.5775        
33     1269.6        830.97        1.4376       0.00022      0.000e+00    0.000e+00    0.000e+00    2.5775        
34     805.32        1450.8        32.85        10.637       3.495e+05    3.495e+05    1.080e+06    2.5775        
35     1278.3        958.86        43.578       20.438       6.555e+05    6.555e+05    2.287e+06    2.5775        
36     1225.5        938.44        121.34       83.869       3.641e+06    3.641e+06    1.074e+07    2.5775        
37     1286.7        951.82        50.325       27.874       8.288e+05    8.288e+05    2.816e+06    2.5775        
38     1339.3        927.65        30.045       11.886       2.775e+05    2.775e+05    8.823e+05    2.5775        
39     1397.6        962.21        21.915       7.343        2.012e+05    2.012e+05    7.051e+05    2.5775        
40     1364.6        756.8         0.95239      0.00014      0.000e+00    0.000e+00    0.000e+00    2.5775        
41     1287.8        833.14        1.3792       0.00012      0.000e+00    0.000e+00    0.000e+00    2.5775        
42     790.1         1470.6        28.74        8.9793       3.067e+05    3.067e+05    9.243e+05    2.5775        
43     1278.9        975.92        25.946       7.2988       2.551e+05    2.551e+05    8.417e+05    2.5775        
44     1271.7        959.57        52.168       31.234       8.288e+05    8.288e+05    2.816e+06    2.5775        
45     1207.1        970.71        113.7        81.017       3.265e+06    3.265e+06    9.669e+06    2.5775        
46     1302.2        947.18        48.598       28.89        7.204e+05    7.204e+05    2.527e+06    2.5775        
47     1374.2        980.6         31.453       13.397       4.053e+05    4.053e+05    1.410e+06    2.5775        
48     1437.1        756.13        1.0389       0.000301     0.000e+00    0.000e+00    0.000e+00    2.5775        
49     1358.4        834.64        1.1832       0.00013      0.000e+00    0.000e+00    0.000e+00    2.5775        
50     783.31        1475          29.005       7.8972       3.144e+05    3.144e+05    9.163e+05    2.5775        
51     1274.7        982.93        23.414       5.05         1.450e+05    1.450e+05    5.068e+05    2.5775        
52     1299.5        956.09        26.853       8.1775       2.775e+05    2.775e+05    8.823e+05    2.5775        
53     1255.5        983.13        48.804       28.196       7.204e+05    7.204e+05    2.527e+06    2.5775        
54     1219.5        955.57        129.24       88.132       3.525e+06    3.525e+06    1.045e+07    2.5775        
