Performance Recorder: RTAR_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
44     35.276       136.49       0.73251      3.622e+04    0.57955          2.732e+05   4.3712          1.480e+04   0.23672     1.360e+03   0.02176     0.17315       
45     35.277       136.45       0.7489       3.638e+04    0.582            2.718e+05   4.3491          1.472e+04   0.23555     1.373e+03   0.021968    0.17315       
46     35.276       136.46       0.73245      3.624e+04    0.57987          2.743e+05   4.3884          1.490e+04   0.23848     1.340e+03   0.02144     0.17315       
47     35.277       136.46       0.63086      3.609e+04    0.57746          2.749e+05   4.3984          1.494e+04   0.23901     1.362e+03   0.021792    0.17315       
48     35.278       136.43       0.70574      3.640e+04    0.58234          2.669e+05   4.2705          1.447e+04   0.23155     1.346e+03   0.021536    0.17315       
49     35.276       136.42       0.69935      3.632e+04    0.58104          2.677e+05   4.2828          1.445e+04   0.23117     1.369e+03   0.021904    0.17315       
50     35.277       136.47       0.75303      3.621e+04    0.57939          2.811e+05   4.4973          1.529e+04   0.24469     1.352e+03   0.021632    0.17315       
51     35.278       136.46       0.75035      3.631e+04    0.58091          2.724e+05   4.3579          1.474e+04   0.23576     1.385e+03   0.02216     0.17315       
52     35.278       136.44       0.73499      3.630e+04    0.58082          2.742e+05   4.3878          1.493e+04   0.2389      1.375e+03   0.022       0.17315       
53     35.279       136.44       0.73572      3.614e+04    0.57826          2.731e+05   4.3691          1.483e+04   0.2373      1.329e+03   0.021264    0.17315       
54     35.278       136.44       0.72731      3.617e+04    0.57878          2.753e+05   4.4043          1.492e+04   0.23872     1.340e+03   0.02144     0.17315       
55     35.278       136.46       0.73962      3.620e+04    0.57926          2.869e+05   4.59            1.565e+04   0.25038     1.379e+03   0.022064    0.17315       
56     35.279       136.44       0.68117      3.631e+04    0.58091          2.612e+05   4.1795          1.410e+04   0.22552     1.332e+03   0.021312    0.17315       
57     35.279       136.45       0.74062      3.613e+04    0.5781           2.733e+05   4.373           1.485e+04   0.23757     1.354e+03   0.021664    0.17315       
58     35.278       136.46       0.70372      3.630e+04    0.58088          2.727e+05   4.3632          1.475e+04   0.236       1.350e+03   0.0216      0.17315       
59     35.279       136.47       0.73419      3.625e+04    0.58             2.704e+05   4.3258          1.466e+04   0.23459     1.360e+03   0.02176     0.17315       
60     35.277       136.47       0.68462      3.621e+04    0.57934          2.614e+05   4.182           1.415e+04   0.22635     1.339e+03   0.021424    0.17315       
61     35.279       136.45       0.69998      3.604e+04    0.57666          2.677e+05   4.2828          1.448e+04   0.23171     1.348e+03   0.021568    0.17315       
62     35.278       136.43       0.72306      3.611e+04    0.57782          2.753e+05   4.4047          1.489e+04   0.23821     1.364e+03   0.021824    0.17315       
63     35.278       136.5        0.68338      3.626e+04    0.58021          3.029e+05   4.8463          1.648e+04   0.2636      1.514e+03   0.024224    0.17315       
