Performance Recorder: AA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
47     64.944       967.73       111.35       7.276e+05    11.642           4.642e+07   742.7           7.276e+05   11.642      2.274e+06   36.378      1.1671        
48     64.945       967.72       111.66       7.266e+05    11.626           4.639e+07   742.18          7.266e+05   11.626      2.275e+06   36.397      1.1671        
49     64.941       967.7        110.43       7.272e+05    11.636           4.639e+07   742.17          7.272e+05   11.636      2.273e+06   36.363      1.1671        
50     64.945       967.72       111.39       7.256e+05    11.609           4.640e+07   742.34          7.256e+05   11.609      2.270e+06   36.325      1.1671        
51     64.944       967.71       110.63       7.245e+05    11.592           4.639e+07   742.3           7.245e+05   11.592      2.266e+06   36.262      1.1671        
52     64.943       967.73       110.26       7.269e+05    11.631           4.638e+07   742.12          7.269e+05   11.631      2.272e+06   36.358      1.1671        
53     64.945       967.72       110.32       7.263e+05    11.621           4.639e+07   742.23          7.263e+05   11.621      2.273e+06   36.367      1.1671        
54     64.946       967.73       111.54       7.256e+05    11.61            4.640e+07   742.37          7.256e+05   11.61       2.271e+06   36.33       1.1671        
55     64.943       967.75       110.55       7.264e+05    11.622           4.639e+07   742.27          7.264e+05   11.622      2.274e+06   36.378      1.1671        
56     64.944       967.77       110.28       7.278e+05    11.644           4.638e+07   742.14          7.278e+05   11.644      2.273e+06   36.364      1.1671        
57     64.941       967.73       110.67       7.267e+05    11.628           4.639e+07   742.27          7.267e+05   11.628      2.273e+06   36.369      1.1671        
58     64.941       967.75       111.76       7.289e+05    11.662           4.640e+07   742.41          7.289e+05   11.662      2.275e+06   36.403      1.1671        
59     64.943       967.75       110.79       7.273e+05    11.637           4.639e+07   742.31          7.273e+05   11.637      2.272e+06   36.356      1.1671        
60     64.944       967.73       110.93       7.279e+05    11.647           4.641e+07   742.52          7.279e+05   11.647      2.274e+06   36.382      1.1671        
61     64.944       967.72       110.53       7.253e+05    11.605           4.641e+07   742.6           7.253e+05   11.605      2.268e+06   36.296      1.1671        
62     64.945       967.8        111.45       7.274e+05    11.638           4.639e+07   742.19          7.274e+05   11.638      2.275e+06   36.398      1.1671        
63     64.944       967.76       110.9        7.282e+05    11.651           4.641e+07   742.59          7.282e+05   11.651      2.272e+06   36.351      1.1671        
