Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_16MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      86.613       16.476       284.07       1.261e+05    2.0172           2.017e+06   32.275          1.770e+07   283.13      6.405e+05   10.247      0.39266       
1      86.611       16.444       280.77       1.261e+05    2.0172           2.017e+06   32.275          1.768e+07   282.86      6.414e+05   10.262      0.39266       
2      86.611       16.456       280.01       1.261e+05    2.0172           2.017e+06   32.275          1.769e+07   283.06      6.408e+05   10.252      0.39266       
3      86.611       16.485       281.33       1.261e+05    2.0172           2.017e+06   32.275          1.769e+07   282.97      6.407e+05   10.251      0.39266       
4      86.612       16.459       279.64       1.261e+05    2.0172           2.017e+06   32.275          1.769e+07   282.99      6.414e+05   10.263      0.39266       
5      86.614       16.467       285.27       1.261e+05    2.0172           2.017e+06   32.275          1.768e+07   282.87      6.409e+05   10.255      0.39266       
6      86.613       16.466       281.25       1.261e+05    2.0172           2.017e+06   32.275          1.770e+07   283.26      6.414e+05   10.263      0.39266       
7      86.612       16.502       279.36       1.261e+05    2.0172           2.017e+06   32.275          1.770e+07   283.13      6.403e+05   10.245      0.39266       
8      86.615       16.466       278.71       1.261e+05    2.0172           2.017e+06   32.275          1.770e+07   283.16      6.408e+05   10.253      0.39266       
9      86.613       16.454       282.74       1.261e+05    2.0172           2.017e+06   32.275          1.769e+07   283.11      6.419e+05   10.271      0.39266       
10     86.615       16.467       281.01       1.261e+05    2.0172           2.017e+06   32.275          1.770e+07   283.24      6.406e+05   10.249      0.39266       
11     86.614       16.497       280.17       1.261e+05    2.0172           2.017e+06   32.275          1.768e+07   282.91      6.397e+05   10.236      0.39266       
12     86.616       16.471       280.19       1.261e+05    2.0172           2.017e+06   32.275          1.770e+07   283.16      6.410e+05   10.256      0.39266       
13     86.616       16.452       281.65       1.261e+05    2.0172           2.017e+06   32.275          1.769e+07   283.1       6.410e+05   10.256      0.39266       
14     86.616       16.498       280.06       1.261e+05    2.0172           2.017e+06   32.275          1.770e+07   283.24      6.416e+05   10.265      0.39266       
15     86.616       16.47        278.08       1.261e+05    2.0172           2.017e+06   32.275          1.769e+07   282.98      6.413e+05   10.26       0.39266       
