Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
46     104.9        38.966       97.692       3.152e+04    0.50429          2.017e+06   32.275          4.421e+06   70.743      1.604e+05   2.5665      0.24445       
47     104.9        39.02        98.081       3.152e+04    0.50429          2.017e+06   32.275          4.423e+06   70.771      1.600e+05   2.5597      0.24445       
48     104.9        38.988       95.74        3.152e+04    0.50429          2.017e+06   32.275          4.418e+06   70.695      1.603e+05   2.5647      0.24445       
49     104.9        38.954       95.934       3.152e+04    0.50429          2.017e+06   32.275          4.419e+06   70.712      1.608e+05   2.5721      0.24445       
50     104.9        38.956       94.133       3.152e+04    0.50429          2.017e+06   32.275          4.416e+06   70.651      1.604e+05   2.5665      0.24445       
51     104.9        38.965       97.628       3.152e+04    0.50429          2.017e+06   32.275          4.427e+06   70.831      1.602e+05   2.5624      0.24445       
52     104.9        38.944       97.845       3.152e+04    0.50429          2.017e+06   32.275          4.421e+06   70.736      1.609e+05   2.5739      0.24445       
53     104.9        38.948       94.809       3.152e+04    0.50429          2.017e+06   32.275          4.417e+06   70.669      1.607e+05   2.5711      0.24445       
54     104.9        38.955       96.06        3.152e+04    0.50429          2.017e+06   32.275          4.428e+06   70.84       1.602e+05   2.5639      0.24445       
55     104.9        38.995       97.873       3.152e+04    0.50429          2.017e+06   32.275          4.418e+06   70.688      1.606e+05   2.5689      0.24445       
56     104.9        38.972       94.819       3.152e+04    0.50429          2.017e+06   32.275          4.426e+06   70.809      1.604e+05   2.5659      0.24445       
57     104.9        38.97        95.106       3.152e+04    0.50429          2.017e+06   32.275          4.432e+06   70.913      1.602e+05   2.564       0.24445       
58     104.9        38.981       96.394       3.152e+04    0.50429          2.017e+06   32.275          4.427e+06   70.834      1.605e+05   2.5678      0.24445       
59     104.9        38.987       96.904       3.152e+04    0.50429          2.017e+06   32.275          4.428e+06   70.855      1.607e+05   2.5712      0.24445       
60     104.91       38.982       95.696       3.152e+04    0.50429          2.017e+06   32.275          4.421e+06   70.736      1.605e+05   2.5673      0.24445       
61     104.91       38.967       97.136       3.152e+04    0.50429          2.017e+06   32.275          4.420e+06   70.715      1.609e+05   2.5748      0.24445       
62     104.91       38.956       96.761       3.152e+04    0.50429          2.017e+06   32.275          4.425e+06   70.805      1.607e+05   2.5706      0.24445       
63     104.91       39.018       97.976       3.154e+04    0.50456          2.017e+06   32.275          4.426e+06   70.817      1.601e+05   2.5614      0.24445       
