Performance Recorder: CBC_RTA_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      59.964       27.433       23.127       3.152e+04    0.50429          6.551e+04   1.0482          4.474e+06   71.586      1.618e+05   2.5894      0.12067       
1      59.962       27.436       25.536       3.152e+04    0.50429          6.294e+04   1.007           4.266e+06   68.25       1.639e+05   2.623       0.12067       
2      59.963       27.412       25.197       3.152e+04    0.50429          6.334e+04   1.0134          4.403e+06   70.455      1.639e+05   2.6223      0.12067       
3      59.96        27.44        25.084       3.152e+04    0.50429          6.380e+04   1.0208          4.221e+06   67.538      1.645e+05   2.6324      0.12067       
4      59.96        27.406       26.335       3.152e+04    0.50429          6.298e+04   1.0077          4.400e+06   70.394      1.625e+05   2.5997      0.12067       
5      59.961       27.421       23.841       3.152e+04    0.50429          6.795e+04   1.0871          4.334e+06   69.349      1.628e+05   2.6042      0.12067       
6      59.96        27.438       32.03        3.152e+04    0.50429          7.476e+04   1.1962          4.078e+06   65.252      1.603e+05   2.5646      0.12067       
7      59.944       27.446       23.741       3.152e+04    0.50429          7.710e+04   1.2336          4.472e+06   71.558      1.687e+05   2.6994      0.12067       
8      59.961       27.418       23.141       3.152e+04    0.50429          8.006e+04   1.2809          4.482e+06   71.716      1.640e+05   2.6242      0.12067       
9      59.961       27.433       22.836       3.152e+04    0.50429          8.038e+04   1.286           4.486e+06   71.781      1.615e+05   2.5835      0.12067       
10     59.963       27.425       23.995       3.152e+04    0.50429          8.046e+04   1.2873          4.485e+06   71.764      1.615e+05   2.5836      0.12067       
11     59.962       27.44        22.402       3.152e+04    0.50429          7.929e+04   1.2686          4.450e+06   71.192      1.599e+05   2.558       0.12067       
12     59.961       27.448       23.96        3.152e+04    0.50429          8.044e+04   1.2871          4.507e+06   72.105      1.614e+05   2.5824      0.12067       
13     59.961       27.453       24.099       3.152e+04    0.50429          7.452e+04   1.1924          4.468e+06   71.487      1.662e+05   2.6596      0.12067       
14     59.961       27.452       25.353       3.152e+04    0.50429          7.670e+04   1.2272          4.312e+06   68.99       1.570e+05   2.5118      0.12067       
15     59.96        27.486       25.575       3.152e+04    0.50429          7.547e+04   1.2075          4.871e+06   77.938      1.591e+05   2.5452      0.12067       
16     59.958       27.443       24.436       3.152e+04    0.50429          8.767e+04   1.4028          4.899e+06   78.387      1.619e+05   2.5905      0.12067       
17     59.958       27.41        26.375       3.152e+04    0.50429          6.297e+04   1.0075          4.328e+06   69.253      1.606e+05   2.5698      0.12067       
18     59.957       27.424       26.755       3.152e+04    0.50429          6.940e+04   1.1104          4.629e+06   74.058      1.631e+05   2.6103      0.12067       
19     59.958       27.426       27.929       3.152e+04    0.50429          5.714e+04   0.9143          4.004e+06   64.056      1.608e+05   2.5735      0.12067       
20     59.959       27.422       26.091       3.152e+04    0.50429          6.337e+04   1.0139          4.302e+06   68.839      1.638e+05   2.6212      0.12067       
21     59.956       27.412       25.684       3.152e+04    0.50429          7.049e+04   1.1279          4.446e+06   71.13       1.611e+05   2.5779      0.12067       
22     59.958       27.431       23.971       3.152e+04    0.50429          7.635e+04   1.2215          4.579e+06   73.265      1.625e+05   2.5998      0.12067       
23     59.956       27.479       24.114       3.152e+04    0.50429          7.641e+04   1.2225          4.578e+06   73.255      1.620e+05   2.5926      0.12067       
24     59.957       27.432       24.03        3.152e+04    0.50429          7.649e+04   1.2238          4.564e+06   73.019      1.655e+05   2.6488      0.12067       
25     59.958       27.402       24.743       3.152e+04    0.50429          7.639e+04   1.2223          4.579e+06   73.265      1.620e+05   2.5912      0.12067       
26     59.956       27.422       23.532       3.152e+04    0.50429          7.411e+04   1.1857          4.553e+06   72.852      1.591e+05   2.5462      0.12067       
27     59.957       27.452       25.774       3.152e+04    0.50429          6.515e+04   1.0424          4.299e+06   68.78       1.618e+05   2.5894      0.12067       
28     59.95        27.436       25.155       3.152e+04    0.50429          7.123e+04   1.1396          4.485e+06   71.766      1.606e+05   2.5702      0.12067       
29     59.948       27.442       26.318       3.152e+04    0.50429          6.545e+04   1.0472          4.259e+06   68.141      1.605e+05   2.5682      0.12067       
30     59.949       27.437       27.001       3.152e+04    0.50429          6.327e+04   1.0124          4.307e+06   68.917      1.630e+05   2.608       0.12067       
31     59.948       27.443       24.432       3.152e+04    0.50429          7.617e+04   1.2187          4.574e+06   73.183      1.614e+05   2.5818      0.12067       
32     59.961       27.454       23.211       3.152e+04    0.50429          7.609e+04   1.2174          4.574e+06   73.182      1.601e+05   2.5612      0.12067       
33     59.961       27.411       24.317       3.152e+04    0.50429          7.603e+04   1.2164          4.558e+06   72.923      1.630e+05   2.6077      0.12067       
34     59.958       27.414       24.169       3.152e+04    0.50429          7.615e+04   1.2185          4.574e+06   73.182      1.608e+05   2.572       0.12067       
35     59.959       27.451       24.722       3.152e+04    0.50429          7.622e+04   1.2195          4.574e+06   73.19       1.650e+05   2.6407      0.12067       
36     59.957       27.429       24.23        3.152e+04    0.50429          7.604e+04   1.2167          4.558e+06   72.928      1.620e+05   2.5926      0.12067       
37     59.959       27.407       24.167       3.152e+04    0.50429          7.606e+04   1.2169          4.573e+06   73.176      1.603e+05   2.5651      0.12067       
38     59.957       27.419       23.42        3.152e+04    0.50429          7.616e+04   1.2185          4.572e+06   73.16       1.625e+05   2.5996      0.12067       
39     59.958       27.446       24.39        3.152e+04    0.50429          7.612e+04   1.218           4.555e+06   72.88       1.617e+05   2.5873      0.12067       
40     59.959       27.433       26.913       3.152e+04    0.50429          6.948e+04   1.1117          4.160e+06   66.559      1.647e+05   2.6346      0.12067       
41     59.959       27.424       27.254       3.152e+04    0.50429          6.478e+04   1.0364          4.355e+06   69.682      1.687e+05   2.6996      0.12067       
42     59.959       27.439       25.462       3.152e+04    0.50429          8.514e+04   1.3623          4.895e+06   78.32       1.564e+05   2.503       0.12067       
43     59.959       27.473       24.619       3.152e+04    0.50429          8.739e+04   1.3982          4.940e+06   79.04       1.568e+05   2.5081      0.12067       
44     59.958       27.433       25.176       3.152e+04    0.50429          8.836e+04   1.4138          4.954e+06   79.257      1.620e+05   2.5923      0.12067       
45     59.958       27.439       24.519       3.152e+04    0.50429          8.592e+04   1.3747          4.914e+06   78.624      1.591e+05   2.5462      0.12067       
46     59.958       27.419       26.265       3.152e+04    0.50429          6.644e+04   1.0631          4.182e+06   66.906      1.503e+05   2.4042      0.12067       
47     59.957       27.44        25.206       3.152e+04    0.50429          6.151e+04   0.98422         4.312e+06   68.999      1.594e+05   2.5501      0.12067       
48     59.959       27.416       25.001       3.152e+04    0.50429          6.152e+04   0.98426         4.313e+06   69.006      1.589e+05   2.5428      0.12067       
49     59.958       27.406       25.155       3.152e+04    0.50429          6.145e+04   0.98323         4.312e+06   68.986      1.643e+05   2.6293      0.12067       
50     59.959       27.4         24.827       3.152e+04    0.50429          6.150e+04   0.984           4.307e+06   68.915      1.603e+05   2.5649      0.12067       
