Performance Recorder: RTAR_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
44     70.573       478.9        2.2537       1.604e+05    2.5657           2.237e+06   35.798          3.072e+04   0.49155     2.349e+03   0.037584    0.55236       
45     70.573       478.91       1.9474       1.601e+05    2.562            2.264e+06   36.224          3.116e+04   0.49853     2.322e+03   0.037152    0.55236       
46     70.575       478.92       2.1896       1.604e+05    2.5665           2.269e+06   36.309          3.110e+04   0.49762     2.371e+03   0.037936    0.55236       
47     70.573       478.92       1.8582       1.600e+05    2.5597           2.293e+06   36.683          3.162e+04   0.50587     2.316e+03   0.037056    0.55236       
48     70.573       478.89       2.3143       1.603e+05    2.5647           2.208e+06   35.322          3.028e+04   0.48453     2.341e+03   0.037456    0.55236       
49     70.572       478.86       1.9671       1.608e+05    2.5721           2.291e+06   36.662          3.163e+04   0.50608     2.347e+03   0.037552    0.55236       
50     70.574       478.88       2.1152       1.604e+05    2.5665           2.397e+06   38.344          3.325e+04   0.53202     2.435e+03   0.03896     0.55236       
51     70.572       478.95       1.9463       1.602e+05    2.5624           2.293e+06   36.688          3.165e+04   0.50637     2.369e+03   0.037904    0.55236       
52     70.571       478.87       2.158        1.609e+05    2.5739           2.369e+06   37.906          3.276e+04   0.52424     2.361e+03   0.037776    0.55236       
53     70.573       478.87       2.0737       1.607e+05    2.5711           2.450e+06   39.198          3.403e+04   0.54443     2.477e+03   0.039632    0.55236       
54     70.572       478.9        2.0827       1.602e+05    2.5639           2.363e+06   37.811          3.269e+04   0.5231      2.360e+03   0.03776     0.55236       
55     70.572       478.9        1.9575       1.606e+05    2.5689           2.098e+06   33.573          2.855e+04   0.4568      2.316e+03   0.037056    0.55236       
56     70.573       478.92       1.9866       1.604e+05    2.5659           2.359e+06   37.741          3.268e+04   0.52282     2.424e+03   0.038784    0.55236       
57     70.573       478.92       1.9118       1.602e+05    2.564            2.247e+06   35.954          3.085e+04   0.49358     2.366e+03   0.037856    0.55236       
58     70.573       478.91       2.1064       1.605e+05    2.5678           2.365e+06   37.838          3.270e+04   0.5232      2.389e+03   0.038224    0.55236       
59     70.573       478.92       1.991        1.607e+05    2.5712           2.386e+06   38.174          3.309e+04   0.52949     2.369e+03   0.037904    0.55236       
60     70.573       478.9        2.001        1.605e+05    2.5673           2.218e+06   35.489          3.043e+04   0.48688     2.381e+03   0.038096    0.55236       
61     70.574       478.91       1.9604       1.609e+05    2.5748           2.342e+06   37.471          3.233e+04   0.51723     2.429e+03   0.038864    0.55236       
62     70.574       478.91       1.992        1.607e+05    2.5706           2.258e+06   36.126          3.110e+04   0.49766     2.380e+03   0.03808     0.55236       
63     70.574       478.93       2.2936       1.601e+05    2.5614           2.674e+06   42.788          3.765e+04   0.60242     3.033e+03   0.048528    0.55236       
