Performance Recorder: AA_1D_Detailed_RandPerm_16MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      87.749       2798.2       4090.3       1.770e+07    283.13           2.831e+08   4529.2          1.770e+07   283.13      1.105e+08   1768.3      7.5171        
1      87.749       2798.2       4088.9       1.768e+07    282.86           2.831e+08   4529.2          1.768e+07   282.86      1.104e+08   1766.4      7.5171        
2      87.747       2798.2       4090.6       1.769e+07    283.06           2.831e+08   4529.2          1.769e+07   283.06      1.105e+08   1767.9      7.5171        
3      87.747       2798.2       4094.8       1.769e+07    282.97           2.831e+08   4529.2          1.769e+07   282.97      1.105e+08   1768.3      7.5171        
4      87.748       2798.2       4094.1       1.769e+07    282.99           2.831e+08   4529.2          1.769e+07   282.99      1.105e+08   1767.5      7.5171        
5      87.747       2798.2       4094.8       1.768e+07    282.87           2.831e+08   4529.2          1.768e+07   282.87      1.105e+08   1767.3      7.5171        
6      87.747       2798.2       4089.5       1.770e+07    283.26           2.831e+08   4529.2          1.770e+07   283.26      1.105e+08   1768.7      7.5171        
7      87.746       2798.2       4087.4       1.770e+07    283.13           2.831e+08   4529.2          1.770e+07   283.13      1.106e+08   1769        7.5171        
8      87.75        2798.2       4075.4       1.770e+07    283.16           2.831e+08   4529.2          1.770e+07   283.16      1.105e+08   1768.2      7.5171        
9      87.749       2798.2       4079.2       1.769e+07    283.11           2.831e+08   4529.2          1.769e+07   283.11      1.105e+08   1768.1      7.5171        
10     87.75        2798.2       4091.6       1.770e+07    283.24           2.831e+08   4529.2          1.770e+07   283.24      1.106e+08   1769.5      7.5171        
11     87.748       2798.2       4121.3       1.768e+07    282.91           2.831e+08   4529.2          1.768e+07   282.91      1.105e+08   1767.4      7.5171        
12     87.746       2798.2       4083.3       1.770e+07    283.16           2.831e+08   4529.2          1.770e+07   283.16      1.105e+08   1768.3      7.5171        
13     87.745       2798.2       4074.1       1.769e+07    283.1            2.831e+08   4529.2          1.769e+07   283.1       1.105e+08   1768.3      7.5171        
14     87.745       2798.2       4079.4       1.770e+07    283.24           2.831e+08   4529.2          1.770e+07   283.24      1.105e+08   1768.6      7.5171        
15     87.744       2798.2       4083.6       1.769e+07    282.98           2.831e+08   4529.2          1.769e+07   282.98      1.105e+08   1767.3      7.5171        
