Performance Recorder: AA_2D_Detailed_RandPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      1776.1        992.22        2208.7       1059.2       4.641e+06    4.641e+06    2.784e+07    6.2274        
1      1781.2        1014.3        2140.9       1030.7       4.396e+06    4.396e+06    2.763e+07    6.2274        
2      1981.5        875.4         2079.4       1041.8       4.381e+06    4.381e+06    2.763e+07    6.2274        
3      1709          1048.7        2215.6       1038.5       4.395e+06    4.395e+06    2.761e+07    6.2274        
4      1799.8        1028.6        2142.2       1052.2       4.391e+06    4.391e+06    2.761e+07    6.2274        
5      1701.6        1110.4        2166.5       1056.5       4.399e+06    4.399e+06    2.759e+07    6.2274        
6      1807          991.17        2129.9       1037.5       4.397e+06    4.397e+06    2.759e+07    6.2274        
7      1743.3        1088.9        2168.3       1036.5       4.387e+06    4.387e+06    2.763e+07    6.2274        
8      1839.2        923.67        2204         1060.2       4.397e+06    4.397e+06    2.761e+07    6.2274        
9      1877.7        944.84        2114         1030.6       4.664e+06    4.664e+06    2.786e+07    6.2274        
10     2006.4        807.53        2108.9       1048.1       4.392e+06    4.392e+06    2.760e+07    6.2274        
11     1870.6        978.97        2123.8       1087.7       4.386e+06    4.386e+06    2.761e+07    6.2274        
12     1873.3        958.08        2141.5       1064         4.390e+06    4.390e+06    2.760e+07    6.2274        
13     1766          1041.3        2169.6       1051.4       4.384e+06    4.384e+06    2.756e+07    6.2274        
14     1866.1        922.58        2142.3       1050.4       4.391e+06    4.391e+06    2.758e+07    6.2274        
15     1798.3        1021.8        2180.8       1032.7       4.380e+06    4.380e+06    2.758e+07    6.2274        
16     1411.4        1325.7        2202.5       1059         4.381e+06    4.381e+06    2.761e+07    6.2274        
17     1397.1        1397.5        2173.7       1054.9       4.390e+06    4.390e+06    2.760e+07    6.2274        
18     1471.3        1335          2135.7       1072.5       4.646e+06    4.646e+06    2.786e+07    6.2274        
19     1459.5        1354.5        2163         1055.6       4.401e+06    4.401e+06    2.760e+07    6.2274        
20     1463.1        1358.8        2154.1       1072.2       4.397e+06    4.397e+06    2.760e+07    6.2274        
21     1410.1        1413.9        2155.1       1049.3       4.375e+06    4.375e+06    2.753e+07    6.2274        
22     1438          1341.4        2153.9       1067.5       4.387e+06    4.387e+06    2.759e+07    6.2274        
23     1565.4        1290.4        2144.8       1059.9       4.400e+06    4.400e+06    2.761e+07    6.2274        
24     1678.6        1045.1        2211.8       1055.8       4.396e+06    4.396e+06    2.760e+07    6.2274        
25     1723          1117.9        2126.4       1047         4.389e+06    4.389e+06    2.762e+07    6.2274        
26     1733.4        1052.8        2149.8       1056.4       4.402e+06    4.402e+06    2.760e+07    6.2274        
27     1774.5        1076.6        2131         1069.2       4.648e+06    4.648e+06    2.788e+07    6.2274        
28     1750.4        1072.6        2151.8       1057.1       4.382e+06    4.382e+06    2.759e+07    6.2274        
29     1685.1        1131.9        2163.8       1064.7       4.399e+06    4.399e+06    2.761e+07    6.2274        
30     1726.7        1054.1        2152.7       1075.2       4.388e+06    4.388e+06    2.761e+07    6.2274        
31     1850.9        1007.9        2142.7       1052.7       4.400e+06    4.400e+06    2.763e+07    6.2274        
32     1568.7        1212.6        2186.9       1046         4.391e+06    4.391e+06    2.760e+07    6.2274        
33     1646.5        1165.7        2153         1039.4       4.391e+06    4.391e+06    2.761e+07    6.2274        
34     1890.4        928.48        2074.9       1043.8       4.398e+06    4.398e+06    2.761e+07    6.2274        
35     1658          1164.6        2156.7       1045.8       4.385e+06    4.385e+06    2.759e+07    6.2274        
36     1688.8        1170.1        2120.8       1061.8       4.660e+06    4.660e+06    2.792e+07    6.2274        
37     1723.3        1099.9        2159.7       1067.9       4.390e+06    4.390e+06    2.757e+07    6.2274        
38     1865.8        957.64        2076.1       1058.5       4.381e+06    4.381e+06    2.753e+07    6.2274        
39     1624          1201.1        2175.7       1050.9       4.391e+06    4.391e+06    2.761e+07    6.2274        
40     1575          1215.3        2177.8       1049.9       4.396e+06    4.396e+06    2.758e+07    6.2274        
