Performance Recorder: AA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      229.16       313.4        121.9        3.165e+06    50.641           7.090e+06   113.43          3.165e+06   50.641      1.703e+07   272.54      0.85877       
1      229.17       313.37       152.48       3.664e+06    58.622           7.021e+06   112.33          3.664e+06   58.622      1.971e+07   315.42      0.85877       
2      229.17       313.39       120.39       2.939e+06    47.026           1.065e+07   170.39          2.939e+06   47.026      1.592e+07   254.67      0.85877       
3      229.16       313.4        160.47       3.755e+06    60.076           7.456e+06   119.3           3.755e+06   60.076      2.022e+07   323.59      0.85877       
4      229.17       313.37       143.77       3.753e+06    60.044           1.197e+07   191.55          3.753e+06   60.044      2.031e+07   324.98      0.85877       
5      229.17       313.39       157.88       3.768e+06    60.282           1.216e+07   194.5           3.768e+06   60.282      2.037e+07   325.86      0.85877       
6      229.17       313.38       140.07       3.526e+06    56.424           8.487e+06   135.8           3.526e+06   56.424      1.900e+07   304.06      0.85877       
7      229.17       313.41       154.74       3.730e+06    59.678           9.286e+06   148.58          3.730e+06   59.678      2.016e+07   322.6       0.85877       
8      229.17       313.39       153.49       3.574e+06    57.189           1.153e+07   184.46          3.574e+06   57.189      1.940e+07   310.45      0.85877       
9      229.17       313.38       144.29       3.682e+06    58.904           9.421e+06   150.73          3.682e+06   58.904      1.991e+07   318.56      0.85877       
10     229.17       313.38       154.29       3.692e+06    59.069           9.755e+06   156.08          3.692e+06   59.069      2.000e+07   320.05      0.85877       
11     229.17       313.38       149.99       3.714e+06    59.423           7.650e+06   122.41          3.714e+06   59.423      2.004e+07   320.62      0.85877       
12     229.16       313.41       155.05       3.744e+06    59.907           8.340e+06   133.44          3.744e+06   59.907      2.021e+07   323.36      0.85877       
13     229.16       313.4        141.78       3.720e+06    59.523           1.148e+07   183.69          3.720e+06   59.523      2.015e+07   322.4       0.85877       
14     229.16       313.41       156.33       3.742e+06    59.866           9.286e+06   148.58          3.742e+06   59.866      2.020e+07   323.21      0.85877       
15     229.16       313.44       149.7        3.632e+06    58.107           1.159e+07   185.48          3.632e+06   58.107      1.967e+07   314.76      0.85877       
16     229.17       313.44       150.94       3.711e+06    59.37            8.955e+06   143.27          3.711e+06   59.37       2.011e+07   321.68      0.85877       
17     229.17       313.4        158.25       3.732e+06    59.707           1.151e+07   184.09          3.732e+06   59.707      2.020e+07   323.18      0.85877       
18     229.16       313.4        133.72       3.406e+06    54.49            1.274e+07   203.76          3.406e+06   54.49       1.846e+07   295.31      0.85877       
19     229.16       313.42       155.79       3.674e+06    58.781           8.460e+06   135.36          3.674e+06   58.781      1.988e+07   318.06      0.85877       
20     229.16       313.39       150.64       3.660e+06    58.553           1.356e+07   217.02          3.660e+06   58.553      1.987e+07   317.86      0.85877       
21     229.16       313.38       151.24       3.620e+06    57.927           1.281e+07   204.92          3.620e+06   57.927      1.958e+07   313.32      0.85877       
22     229.16       313.38       145.37       3.755e+06    60.084           8.799e+06   140.79          3.755e+06   60.084      2.027e+07   324.24      0.85877       
23     229.17       313.4        135.64       3.279e+06    52.456           1.184e+07   189.44          3.279e+06   52.456      1.771e+07   283.41      0.85877       
24     229.16       313.41       151.32       3.574e+06    57.189           1.185e+07   189.67          3.574e+06   57.189      1.933e+07   309.33      0.85877       
25     229.16       313.39       154.47       3.631e+06    58.089           8.817e+06   141.07          3.631e+06   58.089      1.959e+07   313.39      0.85877       
26     229.16       313.39       152.14       3.603e+06    57.645           1.098e+07   175.72          3.603e+06   57.645      1.947e+07   311.44      0.85877       
27     229.16       313.43       144.37       3.665e+06    58.645           1.208e+07   193.25          3.665e+06   58.645      1.981e+07   316.88      0.85877       
28     229.16       313.4        157.73       3.710e+06    59.362           1.226e+07   196.2           3.710e+06   59.362      2.009e+07   321.4       0.85877       
29     229.15       313.43       156.7        3.736e+06    59.775           9.871e+06   157.94          3.736e+06   59.775      2.019e+07   323.05      0.85877       
30     229.16       313.42       142.49       3.503e+06    56.05            6.652e+06   106.43          3.503e+06   56.05       1.885e+07   301.66      0.85877       
31     229.16       313.46       138.14       3.477e+06    55.628           1.155e+07   184.87          3.477e+06   55.628      1.880e+07   300.79      0.85877       
32     229.16       313.39       99.868       2.440e+06    39.033           1.014e+07   162.23          2.440e+06   39.033      1.324e+07   211.89      0.85877       
33     229.17       313.41       154.13       3.660e+06    58.561           1.209e+07   193.42          3.660e+06   58.561      1.975e+07   315.94      0.85877       
34     229.17       313.38       131.81       3.209e+06    51.341           1.141e+07   182.58          3.209e+06   51.341      1.736e+07   277.79      0.85877       
