Performance Recorder: CBC_RTA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      199.64       51.564       23.29        1.178e+05    1.8849           2.625e+05   4.2001          3.165e+06   50.641      6.274e+05   10.039      0.28508       
1      199.65       51.53        27.621       1.365e+05    2.1839           2.592e+05   4.1468          3.664e+06   58.622      7.251e+05   11.602      0.28508       
2      199.64       51.536       18.717       1.062e+05    1.6987           3.873e+05   6.1972          2.939e+06   47.026      5.802e+05   9.2827      0.28508       
3      199.64       51.557       27.422       1.392e+05    2.2267           2.747e+05   4.3949          3.755e+06   60.076      7.402e+05   11.844      0.28508       
4      199.64       51.552       23.894       1.360e+05    2.1752           4.354e+05   6.9662          3.753e+06   60.044      7.356e+05   11.77       0.28508       
5      199.64       51.542       23.206       1.373e+05    2.197            4.440e+05   7.1041          3.768e+06   60.282      7.410e+05   11.855      0.28508       
6      199.64       51.544       25.751       1.304e+05    2.0869           3.127e+05   5.0038          3.526e+06   56.424      7.000e+05   11.2        0.28508       
7      199.64       51.561       24.806       1.359e+05    2.175            3.385e+05   5.4166          3.730e+06   59.678      7.350e+05   11.761      0.28508       
8      199.64       51.58        23.104       1.277e+05    2.0425           4.139e+05   6.6226          3.574e+06   57.189      7.023e+05   11.236      0.28508       
9      199.64       51.549       23.461       1.339e+05    2.142            3.398e+05   5.4373          3.682e+06   58.904      7.258e+05   11.613      0.28508       
10     199.65       51.543       25.346       1.331e+05    2.1291           3.524e+05   5.6383          3.692e+06   59.069      7.246e+05   11.594      0.28508       
11     199.64       51.551       26.13        1.366e+05    2.1849           2.792e+05   4.4665          3.714e+06   59.423      7.317e+05   11.707      0.28508       
12     199.64       51.569       26.362       1.374e+05    2.1984           3.032e+05   4.8515          3.744e+06   59.907      7.396e+05   11.833      0.28508       
13     199.64       51.566       22.812       1.343e+05    2.1486           4.149e+05   6.6386          3.720e+06   59.523      7.315e+05   11.705      0.28508       
14     199.64       51.573       25.939       1.372e+05    2.1947           3.375e+05   5.3998          3.742e+06   59.866      7.366e+05   11.785      0.28508       
15     199.64       51.594       22.073       1.310e+05    2.0966           4.180e+05   6.6877          3.632e+06   58.107      7.141e+05   11.426      0.28508       
16     199.64       51.589       25.805       1.338e+05    2.14             3.236e+05   5.1772          3.711e+06   59.37       7.274e+05   11.639      0.28508       
17     199.64       51.545       24.219       1.351e+05    2.1622           4.174e+05   6.6782          3.732e+06   59.707      7.353e+05   11.764      0.28508       
18     199.64       51.553       20.919       1.226e+05    1.9617           4.605e+05   7.3683          3.406e+06   54.49       6.701e+05   10.722      0.28508       
19     199.64       51.569       25.919       1.333e+05    2.1321           3.057e+05   4.8919          3.674e+06   58.781      7.203e+05   11.525      0.28508       
20     199.64       51.537       22.369       1.307e+05    2.0912           4.871e+05   7.7932          3.660e+06   58.553      7.168e+05   11.468      0.28508       
21     199.64       51.53        22.821       1.316e+05    2.105            4.661e+05   7.458           3.620e+06   57.927      7.117e+05   11.387      0.28508       
22     199.64       51.542       25.473       1.379e+05    2.2071           3.205e+05   5.1288          3.755e+06   60.084      7.414e+05   11.863      0.28508       
23     199.64       51.545       20.459       1.198e+05    1.9165           4.334e+05   6.9348          3.279e+06   52.456      6.436e+05   10.298      0.28508       
24     199.64       51.589       22.47        1.299e+05    2.078            4.314e+05   6.903           3.574e+06   57.189      7.018e+05   11.229      0.28508       
25     199.64       51.547       25.397       1.336e+05    2.1369           3.226e+05   5.1622          3.631e+06   58.089      7.144e+05   11.431      0.28508       
26     199.64       51.535       22.627       1.316e+05    2.1059           4.023e+05   6.4369          3.603e+06   57.645      7.097e+05   11.356      0.28508       
27     199.64       51.561       23.662       1.338e+05    2.1413           4.417e+05   7.0674          3.665e+06   58.645      7.220e+05   11.552      0.28508       
28     199.64       51.559       23.439       1.342e+05    2.1472           4.466e+05   7.1459          3.710e+06   59.362      7.317e+05   11.707      0.28508       
29     199.64       51.558       25.521       1.363e+05    2.1806           3.596e+05   5.754           3.736e+06   59.775      7.358e+05   11.772      0.28508       
30     199.64       51.568       26.399       1.304e+05    2.0856           2.460e+05   3.9354          3.503e+06   56.05       6.931e+05   11.09       0.28508       
31     199.64       51.605       21.312       1.265e+05    2.0244           4.223e+05   6.7576          3.477e+06   55.628      6.851e+05   10.962      0.28508       
32     199.64       51.582       15.749       8.713e+04    1.394            3.653e+05   5.8445          2.440e+06   39.033      4.805e+05   7.6886      0.28508       
33     199.64       51.545       22.873       1.346e+05    2.154            4.452e+05   7.1227          3.660e+06   58.561      7.213e+05   11.54       0.28508       
34     199.64       51.555       19.863       1.164e+05    1.8627           4.155e+05   6.6481          3.209e+06   51.341      6.298e+05   10.076      0.28508       
35     199.64       51.589       22.829       1.348e+05    2.156            4.718e+05   7.5493          3.715e+06   59.447      7.325e+05   11.72       0.28508       
36     199.65       51.56        26.483       1.364e+05    2.1819           3.008e+05   4.813           3.733e+06   59.726      7.352e+05   11.763      0.28508       
37     199.64       51.556       25.641       1.371e+05    2.1931           3.162e+05   5.0596          3.747e+06   59.95       7.416e+05   11.865      0.28508       
38     199.65       51.534       23.369       1.208e+05    1.9331           3.038e+05   4.8606          3.306e+06   52.901      6.541e+05   10.466      0.28508       
39     199.65       51.546       22.225       1.366e+05    2.185            5.240e+05   8.3843          3.737e+06   59.791      7.356e+05   11.769      0.28508       
40     199.64       51.57        23.365       1.303e+05    2.0844           4.636e+05   7.418           3.648e+06   58.362      7.187e+05   11.499      0.28508       
41     199.64       51.592       22.296       1.325e+05    2.1207           4.320e+05   6.9114          3.711e+06   59.38       7.277e+05   11.644      0.28508       
42     199.64       51.542       21.475       1.246e+05    1.9932           4.185e+05   6.696           3.449e+06   55.186      6.797e+05   10.875      0.28508       
43     199.64       51.572       21.48        1.332e+05    2.1317           5.474e+05   8.7581          3.695e+06   59.128      7.237e+05   11.579      0.28508       
44     199.64       51.583       22.954       1.265e+05    2.0243           4.008e+05   6.4135          3.502e+06   56.029      6.887e+05   11.019      0.28508       
45     199.64       51.588       25.19        1.340e+05    2.1436           3.297e+05   5.2745          3.713e+06   59.412      7.298e+05   11.676      0.28508       
46     199.65       51.562       23.339       1.298e+05    2.0769           4.695e+05   7.5118          3.635e+06   58.154      7.124e+05   11.398      0.28508       
47     199.64       51.614       22.048       1.314e+05    2.1024           4.819e+05   7.7111          3.679e+06   58.866      7.241e+05   11.585      0.28508       
48     199.64       51.574       25.918       1.326e+05    2.1215           3.120e+05   4.9918          3.603e+06   57.65       7.121e+05   11.394      0.28508       
49     199.64       51.539       26.384       1.366e+05    2.186            3.009e+05   4.8146          3.750e+06   59.993      7.365e+05   11.785      0.28508       
50     199.64       51.534       22.027       1.156e+05    1.8488           3.084e+05   4.9345          3.190e+06   51.036      6.272e+05   10.035      0.28508       
51     199.64       51.58        25.679       1.356e+05    2.17             2.920e+05   4.6723          3.724e+06   59.583      7.359e+05   11.774      0.28508       
52     199.64       51.583       21.207       1.240e+05    1.9842           5.274e+05   8.4385          3.435e+06   54.962      6.764e+05   10.823      0.28508       
