Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_16MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      198.62       65.034       403.29       5.216e+05    8.3456           8.346e+06   133.53          1.434e+07   229.51      2.819e+06   45.112      0.69099       
1      198.62       65.022       406.78       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.52      2.818e+06   45.092      0.69099       
2      198.62       65.059       404.86       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.55      2.820e+06   45.125      0.69099       
3      198.62       65.015       409.58       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.53      2.821e+06   45.13       0.69099       
4      198.62       65.044       405.18       5.216e+05    8.3456           8.346e+06   133.53          1.434e+07   229.45      2.822e+06   45.147      0.69099       
5      198.62       65.008       404.07       5.216e+05    8.3456           8.346e+06   133.53          1.434e+07   229.5       2.821e+06   45.13       0.69099       
6      198.62       65.024       404.45       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.53      2.819e+06   45.112      0.69099       
7      198.62       65.055       406.25       5.216e+05    8.3456           8.346e+06   133.53          1.434e+07   229.5       2.821e+06   45.139      0.69099       
8      198.62       65.075       406.02       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.53      2.822e+06   45.15       0.69099       
9      198.62       65.01        404.83       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.55      2.822e+06   45.156      0.69099       
10     198.62       65.023       406.17       5.216e+05    8.3456           8.346e+06   133.53          1.434e+07   229.48      2.820e+06   45.125      0.69099       
11     198.62       65.024       407.81       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.52      2.819e+06   45.101      0.69099       
12     198.62       65.029       405.61       5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.53      2.822e+06   45.145      0.69099       
13     198.62       65.056       403.16       5.216e+05    8.3456           8.346e+06   133.53          1.434e+07   229.5       2.819e+06   45.111      0.69099       
14     198.62       65.011       405.5        5.216e+05    8.3456           8.346e+06   133.53          1.435e+07   229.57      2.823e+06   45.165      0.69099       
15     198.62       65.023       402.72       5.216e+05    8.3456           8.346e+06   133.53          1.434e+07   229.5       2.821e+06   45.133      0.69099       
