Performance Recorder: RTAR_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      331.03        92.566        28.591       1.8575       6.924e+05    1.299e+05    7.466e+04    0.45555       
1      336.47        90.77         23.715       1.0449       7.097e+05    1.297e+05    5.433e+04    0.45555       
2      336.05        90.55         23.991       0.9208       7.034e+05    1.304e+05    5.424e+04    0.45555       
3      337.04        90.42         23.645       1.0133       7.013e+05    1.304e+05    5.499e+04    0.45555       
4      335.98        89.923        23.808       0.70612      6.998e+05    1.311e+05    5.443e+04    0.45555       
5      336.27        90.908        23.574       0.78817      7.137e+05    1.311e+05    5.474e+04    0.45555       
6      335.71        91.294        23.374       0.89201      7.102e+05    1.309e+05    5.443e+04    0.45555       
7      336.21        91.737        23.714       1.0483       7.054e+05    1.296e+05    5.436e+04    0.45555       
8      189.59        238.2         23.821       1.3197       6.961e+05    1.306e+05    5.433e+04    0.45555       
9      187.95        236.38        27.137       1.0919       7.066e+05    1.297e+05    7.474e+04    0.45555       
10     191.38        235.22        23.905       0.91206      7.058e+05    1.306e+05    5.461e+04    0.45555       
11     191.82        235.83        23.461       0.72753      7.051e+05    1.308e+05    5.479e+04    0.45555       
12     188.48        237.43        23.821       0.6981       6.954e+05    1.300e+05    5.456e+04    0.45555       
13     190.49        236.55        23.737       0.7717       7.099e+05    1.308e+05    5.438e+04    0.45555       
14     188.77        238.24        23.331       0.73673      7.112e+05    1.302e+05    5.435e+04    0.45555       
15     190.61        237.34        23.648       0.83046      7.076e+05    1.304e+05    5.468e+04    0.45555       
16     334.07        93.663        23.986       1.1777       6.990e+05    1.294e+05    5.424e+04    0.45555       
17     335.74        91.906        23.393       0.82824      7.031e+05    1.306e+05    5.461e+04    0.45555       
18     331.81        91.529        27.831       1.1601       7.047e+05    1.302e+05    7.507e+04    0.45555       
19     336.78        90.592        23.768       1.1143       7.077e+05    1.309e+05    5.440e+04    0.45555       
20     335.08        90.054        24.599       0.68388      6.990e+05    1.313e+05    5.475e+04    0.45555       
21     335.58        91.744        23.518       0.86485      7.121e+05    1.304e+05    5.457e+04    0.45555       
22     332.72        94.4          23.48        0.81078      7.127e+05    1.301e+05    5.480e+04    0.45555       
