Performance Recorder: RTAR_1D_Detailed_RandPerm_16MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      168.26       403.84       25.233       2.819e+06    45.112           4.513e+07   722.07          5.211e+05   8.3381      2.279e+05   3.6457      0.59874       
1      168.26       403.83       24.8         2.818e+06    45.092           4.513e+07   722.07          5.211e+05   8.3373      2.272e+05   3.6357      0.59874       
2      168.26       403.82       24.849       2.820e+06    45.125           4.513e+07   722.07          5.207e+05   8.331       2.271e+05   3.6344      0.59874       
3      168.26       403.85       24.99        2.821e+06    45.13            4.513e+07   722.07          5.231e+05   8.3693      2.279e+05   3.6471      0.59874       
4      168.26       403.85       24.966       2.822e+06    45.147           4.513e+07   722.07          5.221e+05   8.3538      2.271e+05   3.6343      0.59874       
5      168.26       403.82       24.9         2.821e+06    45.13            4.513e+07   722.07          5.213e+05   8.3403      2.274e+05   3.6388      0.59874       
6      168.26       403.86       24.683       2.819e+06    45.112           4.513e+07   722.07          5.221e+05   8.3536      2.271e+05   3.6335      0.59874       
7      168.26       403.83       24.768       2.821e+06    45.139           4.513e+07   722.07          5.208e+05   8.3329      2.271e+05   3.6341      0.59874       
8      168.26       403.87       24.854       2.822e+06    45.15            4.513e+07   722.07          5.208e+05   8.3325      2.279e+05   3.6468      0.59874       
9      168.27       403.82       25.163       2.822e+06    45.156           4.513e+07   722.07          5.226e+05   8.3624      2.271e+05   3.6336      0.59874       
10     168.27       403.83       24.865       2.820e+06    45.125           4.513e+07   722.07          5.204e+05   8.3261      2.274e+05   3.6392      0.59874       
11     168.27       403.84       25.041       2.819e+06    45.101           4.513e+07   722.07          5.212e+05   8.3396      2.270e+05   3.6321      0.59874       
12     168.26       403.84       24.82        2.822e+06    45.145           4.513e+07   722.07          5.226e+05   8.3609      2.278e+05   3.6441      0.59874       
13     168.26       403.82       24.736       2.819e+06    45.111           4.513e+07   722.07          5.213e+05   8.3409      2.274e+05   3.638       0.59874       
14     168.26       403.83       24.63        2.823e+06    45.165           4.513e+07   722.07          5.212e+05   8.3398      2.271e+05   3.6344      0.59874       
15     168.26       403.85       24.776       2.821e+06    45.133           4.513e+07   722.07          5.232e+05   8.371       2.277e+05   3.6436      0.59874       
