Performance Recorder: AA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      63.987       1918.4       383.92       1.395e+06    22.313           8.930e+07   1428.9          1.395e+06   22.313      1.074e+07   171.91      2.4681        
1      63.983       1918.3       381.96       1.394e+06    22.298           8.931e+07   1428.9          1.394e+06   22.298      1.076e+07   172.15      2.4681        
2      63.986       1918.4       386.07       1.398e+06    22.367           8.930e+07   1428.8          1.398e+06   22.367      1.076e+07   172.23      2.4681        
3      63.983       1918.4       386.3        1.396e+06    22.34            8.930e+07   1428.8          1.396e+06   22.34       1.075e+07   171.99      2.4681        
4      63.984       1918.3       382.41       1.391e+06    22.26            8.930e+07   1428.8          1.391e+06   22.26       1.072e+07   171.48      2.4681        
5      63.983       1918.3       341.96       1.402e+06    22.43            8.930e+07   1428.9          1.402e+06   22.43       1.078e+07   172.55      2.4681        
6      63.983       1918.4       385.62       1.394e+06    22.312           8.930e+07   1428.8          1.394e+06   22.312      1.074e+07   171.87      2.4681        
7      63.984       1918.4       427.14       1.394e+06    22.298           8.930e+07   1428.8          1.394e+06   22.298      1.074e+07   171.88      2.4681        
8      63.985       1918.4       382.3        1.389e+06    22.216           8.930e+07   1428.8          1.389e+06   22.216      1.073e+07   171.65      2.4681        
9      63.983       1918.4       385.36       1.399e+06    22.379           8.930e+07   1428.9          1.399e+06   22.379      1.077e+07   172.38      2.4681        
10     63.984       1918.4       385.32       1.393e+06    22.287           8.930e+07   1428.9          1.393e+06   22.287      1.076e+07   172.12      2.4681        
11     63.983       1918.4       385.12       1.391e+06    22.263           8.930e+07   1428.8          1.391e+06   22.263      1.075e+07   171.93      2.4681        
12     63.983       1918.3       382          1.389e+06    22.231           8.930e+07   1428.8          1.389e+06   22.231      1.074e+07   171.78      2.4681        
13     63.981       1918.4       379.86       1.396e+06    22.339           8.930e+07   1428.9          1.396e+06   22.339      1.076e+07   172.2       2.4681        
14     63.982       1918.3       383.78       1.393e+06    22.289           8.930e+07   1428.9          1.393e+06   22.289      1.075e+07   172.03      2.4681        
15     63.983       1918.4       387.01       1.395e+06    22.317           8.930e+07   1428.9          1.395e+06   22.317      1.075e+07   172.07      2.4681        
16     63.986       1918.4       380.6        1.393e+06    22.283           8.930e+07   1428.9          1.393e+06   22.283      1.074e+07   171.81      2.4681        
17     63.981       1918.3       381.67       1.396e+06    22.339           8.930e+07   1428.8          1.396e+06   22.339      1.077e+07   172.33      2.4681        
18     63.984       1918.3       383.59       1.397e+06    22.345           8.930e+07   1428.9          1.397e+06   22.345      1.077e+07   172.3       2.4681        
19     63.984       1918.4       382.93       1.397e+06    22.358           8.930e+07   1428.9          1.397e+06   22.358      1.077e+07   172.32      2.4681        
20     63.985       1918.3       381.03       1.401e+06    22.419           8.930e+07   1428.8          1.401e+06   22.419      1.080e+07   172.85      2.4681        
21     63.981       1918.3       379.79       1.400e+06    22.394           8.930e+07   1428.9          1.400e+06   22.394      1.078e+07   172.5       2.4681        
22     63.984       1918.3       382.8        1.396e+06    22.343           8.931e+07   1428.9          1.396e+06   22.343      1.077e+07   172.31      2.4681        
23     63.982       1918.4       383.69       1.395e+06    22.322           8.930e+07   1428.9          1.395e+06   22.322      1.077e+07   172.31      2.4681        
24     63.984       1918.4       378.9        1.395e+06    22.321           8.930e+07   1428.9          1.395e+06   22.321      1.077e+07   172.26      2.4681        
25     63.98        1918.3       377.26       1.388e+06    22.202           8.930e+07   1428.9          1.388e+06   22.202      1.074e+07   171.89      2.4681        
26     63.981       1918.4       382.13       1.395e+06    22.321           8.930e+07   1428.8          1.395e+06   22.321      1.076e+07   172.1       2.4681        
27     63.98        1918.4       383.82       1.401e+06    22.413           8.930e+07   1428.8          1.401e+06   22.413      1.080e+07   172.77      2.4681        
28     63.984       1918.4       377.55       1.388e+06    22.202           8.930e+07   1428.9          1.388e+06   22.202      1.071e+07   171.37      2.4681        
29     63.983       1918.4       377.19       1.393e+06    22.281           8.930e+07   1428.9          1.393e+06   22.281      1.075e+07   171.94      2.4681        
30     63.984       1918.3       382.78       1.391e+06    22.261           8.930e+07   1428.8          1.391e+06   22.261      1.073e+07   171.69      2.4681        
31     63.985       1918.4       382.36       1.397e+06    22.355           8.930e+07   1428.9          1.397e+06   22.355      1.078e+07   172.44      2.4681        
32     63.983       1918.3       381.3        1.399e+06    22.378           8.930e+07   1428.9          1.399e+06   22.378      1.077e+07   172.39      2.4681        
33     63.98        1918.4       379.96       1.397e+06    22.35            8.931e+07   1428.9          1.397e+06   22.35       1.075e+07   172.01      2.4681        
34     63.983       1918.3       381.89       1.399e+06    22.377           8.930e+07   1428.8          1.399e+06   22.377      1.078e+07   172.41      2.4681        
35     63.982       1918.3       385.12       1.402e+06    22.433           8.931e+07   1428.9          1.402e+06   22.433      1.078e+07   172.44      2.4681        
36     63.978       1918.4       381.4        1.398e+06    22.372           8.930e+07   1428.8          1.398e+06   22.372      1.079e+07   172.67      2.4681        
37     63.98        1918.4       377.72       1.399e+06    22.384           8.930e+07   1428.8          1.399e+06   22.384      1.078e+07   172.42      2.4681        
38     63.982       1918.4       383.53       1.399e+06    22.387           8.931e+07   1428.9          1.399e+06   22.387      1.079e+07   172.64      2.4681        
39     63.982       1918.4       384.11       1.402e+06    22.439           8.930e+07   1428.8          1.402e+06   22.439      1.078e+07   172.53      2.4681        
40     63.983       1918.4       379.91       1.398e+06    22.373           8.931e+07   1428.9          1.398e+06   22.373      1.079e+07   172.63      2.4681        
41     63.981       1918.4       382.2        1.402e+06    22.432           8.930e+07   1428.9          1.402e+06   22.432      1.079e+07   172.7       2.4681        
42     63.98        1918.4       380.61       1.392e+06    22.274           8.930e+07   1428.8          1.392e+06   22.274      1.074e+07   171.83      2.4681        
43     63.982       1918.4       382.01       1.384e+06    22.138           8.930e+07   1428.9          1.384e+06   22.138      1.070e+07   171.18      2.4681        
44     63.983       1918.3       380.91       1.397e+06    22.355           8.930e+07   1428.8          1.397e+06   22.355      1.076e+07   172.18      2.4681        
45     63.983       1918.4       377          1.396e+06    22.337           8.931e+07   1428.9          1.396e+06   22.337      1.075e+07   171.99      2.4681        
46     63.982       1918.3       380.86       1.395e+06    22.327           8.931e+07   1428.9          1.395e+06   22.327      1.076e+07   172.2       2.4681        
47     63.984       1918.4       382.2        1.404e+06    22.468           8.930e+07   1428.8          1.404e+06   22.468      1.080e+07   172.86      2.4681        
48     63.984       1918.4       377.13       1.392e+06    22.266           8.930e+07   1428.8          1.392e+06   22.266      1.075e+07   172.04      2.4681        
49     63.981       1918.3       381.45       1.395e+06    22.328           8.930e+07   1428.8          1.395e+06   22.328      1.077e+07   172.37      2.4681        
50     63.983       1918.3       381.05       1.392e+06    22.275           8.930e+07   1428.9          1.392e+06   22.275      1.077e+07   172.27      2.4681        
51     63.981       1918.4       381.51       1.395e+06    22.316           8.930e+07   1428.9          1.395e+06   22.316      1.074e+07   171.8       2.4681        
52     63.981       1918.4       378.16       1.394e+06    22.303           8.930e+07   1428.8          1.394e+06   22.303      1.076e+07   172.19      2.4681        
53     63.982       1918.3       375.31       1.389e+06    22.22            8.930e+07   1428.9          1.389e+06   22.22       1.073e+07   171.6       2.4681        
54     63.984       1918.4       382.72       1.397e+06    22.35            8.930e+07   1428.8          1.397e+06   22.35       1.077e+07   172.27      2.4681        
55     63.984       1918.4       380.12       1.393e+06    22.284           8.931e+07   1428.9          1.393e+06   22.284      1.075e+07   172.08      2.4681        
56     63.984       1918.4       377.42       1.394e+06    22.31            8.930e+07   1428.9          1.394e+06   22.31       1.074e+07   171.83      2.4681        
57     63.981       1918.4       377.47       1.391e+06    22.259           8.930e+07   1428.9          1.391e+06   22.259      1.074e+07   171.78      2.4681        
58     63.98        1918.4       381.84       1.399e+06    22.386           8.930e+07   1428.8          1.399e+06   22.386      1.075e+07   172.03      2.4681        
59     63.98        1918.4       378.24       1.393e+06    22.284           8.930e+07   1428.9          1.393e+06   22.284      1.075e+07   172.02      2.4681        
60     63.981       1918.3       379.9        1.397e+06    22.359           8.931e+07   1428.9          1.397e+06   22.359      1.078e+07   172.55      2.4681        
61     63.981       1918.3       378.8        1.392e+06    22.271           8.930e+07   1428.9          1.392e+06   22.271      1.073e+07   171.73      2.4681        
62     63.984       1918.4       380.94       1.397e+06    22.348           8.930e+07   1428.8          1.397e+06   22.348      1.079e+07   172.58      2.4681        
63     63.981       1918.4       381.27       1.401e+06    22.418           8.930e+07   1428.8          1.401e+06   22.418      1.080e+07   172.76      2.4681        
