Performance Recorder: CBC_RTA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
44     33.667       7.929        13.574       1.707e+04    0.27312          2.616e+04   0.4185          1.369e+06   21.902      6.711e+04   1.0737      0.057819      
45     33.667       7.8895       15.123       1.730e+04    0.27675          2.881e+04   0.46094         1.423e+06   22.768      6.977e+04   1.1163      0.057819      
46     33.671       7.9152       14.265       1.727e+04    0.27637          3.230e+04   0.51685         1.435e+06   22.956      7.128e+04   1.1406      0.057819      
47     33.666       7.9054       15.423       1.762e+04    0.28186          2.464e+04   0.39422         1.409e+06   22.55       6.682e+04   1.0691      0.057819      
48     33.677       7.8994       14.075       1.656e+04    0.26491          2.339e+04   0.37418         1.317e+06   21.066      6.435e+04   1.0296      0.057819      
49     33.677       7.8695       14.94        1.820e+04    0.2912           2.696e+04   0.43136         1.464e+06   23.422      7.127e+04   1.1403      0.057819      
50     33.675       7.8794       13.178       1.653e+04    0.26443          3.470e+04   0.55517         1.395e+06   22.327      6.926e+04   1.1082      0.057819      
51     33.676       7.8891       13.232       1.533e+04    0.24533          2.232e+04   0.35718         1.216e+06   19.461      6.190e+04   0.99034     0.057819      
52     33.677       7.867        13.506       1.643e+04    0.26285          2.615e+04   0.41845         1.319e+06   21.1        6.452e+04   1.0323      0.057819      
53     33.677       7.8858       14.822       1.837e+04    0.29398          3.060e+04   0.48966         1.473e+06   23.57       7.182e+04   1.1491      0.057819      
54     33.676       7.8844       15.411       1.797e+04    0.28758          2.696e+04   0.43144         1.463e+06   23.404      7.014e+04   1.1223      0.057819      
55     33.676       7.8724       14.168       1.777e+04    0.28429          3.190e+04   0.5104          1.452e+06   23.233      7.138e+04   1.1421      0.057819      
56     33.677       7.9024       14.9         1.758e+04    0.28125          2.766e+04   0.44259         1.445e+06   23.121      7.094e+04   1.135       0.057819      
57     33.676       7.8848       14.073       1.708e+04    0.27333          3.115e+04   0.49835         1.427e+06   22.835      7.003e+04   1.1204      0.057819      
58     33.676       7.8985       14.37        1.814e+04    0.29027          3.080e+04   0.49282         1.456e+06   23.301      7.163e+04   1.1461      0.057819      
59     33.676       7.9074       14.376       1.810e+04    0.28965          3.025e+04   0.48403         1.461e+06   23.369      7.059e+04   1.1295      0.057819      
60     33.671       7.8999       14.775       1.790e+04    0.28643          2.939e+04   0.4703          1.448e+06   23.173      7.090e+04   1.1345      0.057819      
61     33.671       7.8991       15.5         1.780e+04    0.28472          2.663e+04   0.42614         1.447e+06   23.146      6.839e+04   1.0943      0.057819      
62     33.672       7.9081       14.426       1.684e+04    0.26938          2.745e+04   0.43914         1.365e+06   21.845      6.597e+04   1.0555      0.057819      
63     33.671       7.9308       14.096       1.683e+04    0.26923          2.569e+04   0.41106         1.357e+06   21.708      6.507e+04   1.0411      0.057819      
