Performance Recorder: AA_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
0      1287.3        1246.4        768.55       313.64       4.279e+06    4.279e+06    2.656e+07    4.58          
1      1846.9        979.48        216.24       134.54       1.371e+06    1.371e+06    8.244e+06    4.58          
2      2197          833.05        356.27       214.42       2.130e+06    2.130e+06    1.405e+07    4.58          
3      2149.7        487.87        405.22       287.09       3.956e+06    3.956e+06    2.923e+07    4.58          
4      2321.1        579.11        142.19       109.05       1.130e+06    1.130e+06    7.180e+06    4.58          
5      2066.3        838           138.56       122.43       1.136e+06    1.136e+06    7.154e+06    4.58          
6      2112          1004.6        141.71       103.08       1.122e+06    1.122e+06    6.994e+06    4.58          
7      2543.7        794.5         136.18       97.564       1.154e+06    1.154e+06    7.269e+06    4.58          
8      1163.9        1725.5        396.56       130.72       1.371e+06    1.371e+06    8.244e+06    4.58          
9      1082.1        1304.9        501.1        383.71       3.677e+06    3.677e+06    2.636e+07    4.58          
10     1895.9        1394.8        56.351       26.605       1.923e+04    1.923e+04    2.641e+05    4.58          
11     1547.6        1052.6        115.43       59.06        1.837e+05    1.837e+05    1.521e+06    4.58          
12     1399.9        967.61        347.44       330.49       2.988e+06    2.988e+06    2.346e+07    4.58          
13     1644.8        844.66        359.75       338.24       3.013e+06    3.013e+06    2.387e+07    4.58          
14     2039          974.75        242.43       134.06       1.001e+06    1.001e+06    7.872e+06    4.58          
15     2374.5        1036.2        9.9158       0.001453     0.000e+00    0.000e+00    0.000e+00    4.58          
16     990.82        1802.3        536.7        200.71       2.130e+06    2.130e+06    1.405e+07    4.58          
17     1366.3        1807.7        45.538       23.579       1.923e+04    1.923e+04    2.641e+05    4.58          
18     1852.2        996.37        589.93       373.62       4.147e+06    4.147e+06    3.078e+07    4.58          
19     2138.1        976.17        103.06       34.065       8.464e+04    8.464e+04    1.591e+06    4.58          
