Performance Recorder: RTAR_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      33.956       45.475       0.41893      6.778e+04    1.0845           2.100e+05   3.3604          1.773e+04   0.28371     1.648e+03   0.026368    0.080296      
1      33.958       45.452       0.40301      7.287e+04    1.166            2.064e+05   3.3017          1.798e+04   0.28765     1.610e+03   0.02576     0.080296      
2      33.958       45.457       0.43192      7.412e+04    1.186            2.145e+05   3.4323          1.920e+04   0.30715     1.746e+03   0.027936    0.080296      
3      33.957       45.468       0.40659      7.116e+04    1.1386           2.131e+05   3.4097          1.854e+04   0.2967      1.726e+03   0.027616    0.080296      
4      33.957       45.493       0.37989      7.163e+04    1.1461           1.917e+05   3.0666          1.680e+04   0.26883     1.548e+03   0.024768    0.080296      
5      33.957       45.455       0.39836      7.085e+04    1.1336           1.904e+05   3.0464          1.682e+04   0.26909     1.613e+03   0.025808    0.080296      
6      33.957       45.486       0.37172      6.945e+04    1.1112           1.958e+05   3.1328          1.643e+04   0.26293     1.619e+03   0.025904    0.080296      
7      33.956       45.485       0.36415      6.154e+04    0.98467          1.856e+05   2.97            1.637e+04   0.26189     1.501e+03   0.024016    0.080296      
8      33.957       45.489       0.38216      6.084e+04    0.97339          1.914e+05   3.0625          1.701e+04   0.27213     1.594e+03   0.025504    0.080296      
9      33.958       45.537       0.38929      7.289e+04    1.1662           2.050e+05   3.28            1.767e+04   0.28272     1.619e+03   0.025904    0.080296      
10     33.958       45.488       0.41037      6.476e+04    1.0362           1.976e+05   3.1612          1.658e+04   0.2653      1.636e+03   0.026176    0.080296      
11     33.957       45.475       0.40104      7.086e+04    1.1338           2.044e+05   3.2711          1.767e+04   0.28267     1.647e+03   0.026352    0.080296      
12     33.956       45.471       0.39739      7.249e+04    1.1598           2.073e+05   3.3166          1.802e+04   0.28829     1.651e+03   0.026416    0.080296      
13     33.956       45.459       0.39625      7.114e+04    1.1383           2.004e+05   3.2056          1.723e+04   0.27563     1.622e+03   0.025952    0.080296      
14     33.956       45.471       0.37958      6.382e+04    1.0212           2.018e+05   3.2294          1.683e+04   0.26923     1.653e+03   0.026448    0.080296      
15     33.956       45.494       0.35556      6.386e+04    1.0217           1.836e+05   2.9376          1.595e+04   0.25517     1.529e+03   0.024464    0.080296      
16     33.958       45.499       0.38253      7.216e+04    1.1545           1.859e+05   2.9746          1.630e+04   0.26088     1.558e+03   0.024928    0.080296      
17     33.959       45.472       0.4221       6.402e+04    1.0244           2.013e+05   3.2211          1.716e+04   0.27454     1.648e+03   0.026368    0.080296      
18     33.959       45.473       0.4103       6.564e+04    1.0502           1.984e+05   3.1748          1.739e+04   0.27826     1.639e+03   0.026224    0.080296      
19     33.958       45.499       0.40761      5.360e+04    0.85754          1.982e+05   3.1714          1.715e+04   0.27446     1.627e+03   0.026032    0.080296      
20     33.958       45.463       0.42526      7.145e+04    1.1432           1.994e+05   3.191           1.688e+04   0.27005     1.577e+03   0.025232    0.080296      
21     33.958       45.507       0.40505      7.110e+04    1.1376           1.951e+05   3.1211          1.733e+04   0.27734     1.570e+03   0.02512     0.080296      
22     33.959       45.463       0.41599      6.517e+04    1.0427           1.977e+05   3.1634          1.686e+04   0.26973     1.597e+03   0.025552    0.080296      
23     33.959       45.488       0.40523      6.894e+04    1.103            1.921e+05   3.073           1.686e+04   0.2697      1.581e+03   0.025296    0.080296      
24     33.958       45.507       0.39252      7.230e+04    1.1569           1.872e+05   2.9944          1.662e+04   0.26589     1.573e+03   0.025168    0.080296      
25     33.958       45.468       0.39689      7.036e+04    1.1258           1.900e+05   3.0396          1.641e+04   0.26251     1.591e+03   0.025456    0.080296      
26     33.958       45.481       0.41258      6.566e+04    1.0506           1.929e+05   3.0868          1.668e+04   0.26685     1.610e+03   0.02576     0.080296      
27     33.958       45.539       0.40296      6.542e+04    1.0467           2.023e+05   3.2371          1.742e+04   0.27866     1.639e+03   0.026224    0.080296      
28     33.959       45.505       0.38055      6.951e+04    1.1122           1.949e+05   3.1189          1.550e+04   0.24805     1.619e+03   0.025904    0.080296      
29     33.961       45.479       0.44751      6.522e+04    1.0435           2.147e+05   3.4349          1.853e+04   0.29653     1.768e+03   0.028288    0.080296      
30     33.959       45.498       0.43393      7.054e+04    1.1287           2.136e+05   3.4172          1.867e+04   0.29869     1.694e+03   0.027104    0.080296      
31     33.959       45.508       0.41755      6.543e+04    1.0469           1.977e+05   3.1629          1.677e+04   0.26834     1.649e+03   0.026384    0.080296      
32     33.957       45.472       0.36625      7.145e+04    1.1433           1.895e+05   3.0315          1.593e+04   0.25485     1.553e+03   0.024848    0.080296      
33     33.957       45.457       0.35973      7.126e+04    1.1402           1.735e+05   2.7759          1.508e+04   0.24123     1.489e+03   0.023824    0.080296      
34     33.957       45.462       0.35963      5.985e+04    0.95762          1.767e+05   2.8276          1.607e+04   0.25709     1.536e+03   0.024576    0.080296      
35     33.957       45.482       0.42297      6.740e+04    1.0784           1.975e+05   3.1592          1.705e+04   0.2728      1.608e+03   0.025728    0.080296      
36     33.955       45.477       0.42266      7.236e+04    1.1578           2.064e+05   3.3019          1.788e+04   0.286       1.661e+03   0.026576    0.080296      
37     33.956       45.48        0.39282      7.062e+04    1.13             2.000e+05   3.2002          1.776e+04   0.28414     1.640e+03   0.02624     0.080296      
38     33.955       45.467       0.37195      6.190e+04    0.9904           1.912e+05   3.0587          1.689e+04   0.2703      1.541e+03   0.024656    0.080296      
39     33.956       45.49        0.38735      6.845e+04    1.0952           2.029e+05   3.2463          1.783e+04   0.28528     1.666e+03   0.026656    0.080296      
40     33.956       45.475       0.43478      6.948e+04    1.1116           2.068e+05   3.3094          1.806e+04   0.28896     1.661e+03   0.026576    0.080296      
41     33.957       45.493       0.42546      7.325e+04    1.172            2.023e+05   3.2367          1.782e+04   0.28512     1.638e+03   0.026208    0.080296      
42     33.956       45.489       0.42891      6.314e+04    1.0102           2.061e+05   3.2969          1.857e+04   0.29712     1.639e+03   0.026224    0.080296      
43     33.956       45.529       0.37487      7.150e+04    1.144            1.912e+05   3.0589          1.644e+04   0.26299     1.550e+03   0.0248      0.080296      
44     33.951       45.481       0.37965      6.711e+04    1.0737           1.891e+05   3.0261          1.596e+04   0.25541     1.572e+03   0.025152    0.080296      
45     33.952       45.506       0.38463      6.977e+04    1.1163           1.975e+05   3.16            1.691e+04   0.27053     1.626e+03   0.026016    0.080296      
46     33.952       45.495       0.37371      7.128e+04    1.1406           1.905e+05   3.0475          1.610e+04   0.25758     1.552e+03   0.024832    0.080296      
47     33.941       45.496       0.37995      6.682e+04    1.0691           1.892e+05   3.028           1.671e+04   0.26731     1.566e+03   0.025056    0.080296      
48     33.957       45.483       0.384        6.435e+04    1.0296           1.989e+05   3.1821          1.739e+04   0.27827     1.643e+03   0.026288    0.080296      
49     33.957       45.48        0.40617      7.127e+04    1.1403           2.083e+05   3.3335          1.875e+04   0.30002     1.663e+03   0.026608    0.080296      
50     33.957       45.47        0.38202      6.926e+04    1.1082           2.048e+05   3.276           1.778e+04   0.28446     1.641e+03   0.026256    0.080296      
51     33.957       45.487       0.41225      6.190e+04    0.99034          2.140e+05   3.4236          1.796e+04   0.28739     1.712e+03   0.027392    0.080296      
