Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
0      68.847       21.5         17.525       1.723e+04    0.2757           1.103e+06   17.645          1.395e+06   22.313      6.726e+04   1.0761      0.11789       
1      68.844       21.504       17.584       1.723e+04    0.2757           1.103e+06   17.645          1.394e+06   22.298      6.712e+04   1.074       0.11789       
2      68.844       21.504       21.351       1.723e+04    0.2757           1.103e+06   17.644          1.398e+06   22.367      6.769e+04   1.083       0.11789       
3      68.845       21.507       20.343       1.723e+04    0.2757           1.103e+06   17.644          1.396e+06   22.34       6.690e+04   1.0704      0.11789       
4      68.844       21.478       21.833       1.723e+04    0.2757           1.103e+06   17.644          1.391e+06   22.26       6.717e+04   1.0747      0.11789       
5      68.844       21.481       19.187       1.723e+04    0.2757           1.103e+06   17.645          1.402e+06   22.43       6.767e+04   1.0827      0.11789       
6      68.846       21.477       25.128       1.723e+04    0.2757           1.103e+06   17.644          1.394e+06   22.312      6.724e+04   1.0758      0.11789       
7      68.844       21.497       21.461       1.723e+04    0.2757           1.103e+06   17.644          1.394e+06   22.298      6.731e+04   1.0769      0.11789       
8      68.846       21.497       21.493       1.723e+04    0.2757           1.103e+06   17.644          1.389e+06   22.216      6.680e+04   1.0688      0.11789       
9      68.844       21.495       23.97        1.723e+04    0.2757           1.103e+06   17.644          1.399e+06   22.379      6.761e+04   1.0817      0.11789       
10     68.845       21.483       25.036       1.723e+04    0.2757           1.103e+06   17.645          1.393e+06   22.287      6.752e+04   1.0804      0.11789       
11     68.842       21.508       18.493       1.723e+04    0.2757           1.103e+06   17.644          1.391e+06   22.263      6.743e+04   1.0789      0.11789       
